"name","left geod","right geod","ortho"
"v1557(,)",0.52563+2.27766j,0.65246+1.78138j,1.11736-2.45319j
"v1558(,)",0.5204-2.04301j,0.54047-2.00249j,1.4961+1.12042j
"v1560(,)",0.55237-2.26324j,0.62394-1.79699j,1.11829+2.45685j
"v1561(,)",0.49255-1.86016j,0.53429-1.88613j,1.20696+1.70046j
"v1568(,)",0.51051+2.25666j,0.67013+1.80575j,1.11291-2.45331j
"v1570(,)",0.50163+1.85813j,0.53294+1.89493j,1.20003-1.70529j
"v1579(,)",0.54121-2.2396j,0.63383-1.82253j,1.11547+2.45897j
"v1581(,)",0.54746+2.49289j,0.56969+2.44402j,1.19035-0.46281j
"v1582(,)",0.52214-2.27419j,0.65654-1.78517j,1.11663+2.45302j
"v1584(,)",0.51147+2.01686j,0.55027+2.02971j,1.50334-1.16956j
"v1588(,)",0.51103-2.02748j,0.55083-2.01846j,1.49376+1.15293j
"v1590(,)",0.52477-2.27808j,0.63703-1.82852j,1.13329+2.48712j
"v1591(,)",0.52742-2.04264j,0.53331-2.00328j,1.50758+1.11539j
"v1592(,)",0.5787+2.45837j,0.63523+2.46921j,1.1206-0.43986j
"v1593(,)",0.55105+2.25799j,0.6251+1.80242j,1.11785-2.45728j
"v1594(,)",0.51822+2.03855j,0.54297+2.007j,1.49621-1.12931j
"v1596(,)",0.46284-2.44752j,0.56325-1.96481j,1.23477+1.12663j
"v1597(,)",0.52921+2.2788j,0.64209+1.82973j,1.12654+0.65188j
"v1598(,)",0.52076+2.27612j,0.63255+1.82589j,1.13903-2.48268j
"v1599(,)",0.48512-1.904j,0.52947-1.90577j,1.20995-1.38762j
"v1602(,)",0.51032-1.86008j,0.5282-1.90177j,1.19598+1.71206j
"v1604(,)",0.49014-1.90878j,0.53311-1.89817j,1.20324+1.75051j
"v1606(,)",0.53358-2.27821j,0.64719-1.82942j,1.11951+2.49024j
"v1607(,)",0.51396+2.25064j,0.66567+1.81276j,1.11255-2.45464j
"v1609(,)",0.6464+2.41204j,0.69045-2.37027j,1.33491+3.07138j
"v1612(,)",0.51346-2.26057j,0.66673-1.80097j,1.11386+2.45324j
"v1615(,)",0.53488-2.23957j,0.64068-1.82334j,1.11452-0.68307j
"v1618(,)",0.52019+2.27041j,0.65887+1.78944j,1.11596-2.4531j
"v1621(,)",0.65512-2.41379j,0.69173+2.37958j,1.31828-3.08425j
"v1623(,)",0.49648+1.91113j,0.53327+1.89002j,1.1987-1.74495j
"v1624(,)",0.54299+2.24384j,0.63243+1.8178j,1.116-2.45848j
"v1630(,)",0.52824-2.27369j,0.64969-1.78591j,1.11708+2.45382j
"v1633(,)",0.54849-2.2542j,0.62752-1.80647j,1.11734+2.45753j
"v1634(,)",0.5473+2.26328j,0.62917+1.79709j,1.11782-2.45651j
"v1635(,)",0.63561-2.3662j,0.64312+2.35848j,1.34698-0.00275j
"v1636(,)",0.54244-2.52236j,0.59509-2.53004j,1.15545-2.58983j
"v1639(,)",0.43727+1.53021j,0.64498+1.99919j,1.23214-0.34133j
"v1641(,)",0.51404-2.02466j,0.54766-2.02145j,1.50092-1.98664j
"v1642(,)",0.52196+2.03706j,0.53916+2.00871j,1.50339-1.12865j
"v1643(,)",0.51671+1.86492j,0.52192+1.90549j,1.19503-1.71899j
"v1646(,)",0.43917-1.58905j,0.64296-2.03964j,1.22814+0.4332j
"v1647(,)",0.49392+2.24892j,0.58005-2.01411j,1.51212+0.8657j
"v1648(,)",0.66319+2.41201j,0.68928-2.38783j,1.30902+3.10113j
"v1649(,)",0.45963-2.2459j,0.51341+2.44866j,1.27539-0.95011j
"v1650(,)",0.50272-1.91085j,0.5304-1.88316j,1.19684+1.73875j
"v1653(,)",0.66348-1.8039j,0.66348-1.8039j,1.92267-2.09937j
"v1653(,)",0.51614-2.25803j,0.66348-1.8039j,1.11384-0.68766j
"v1654(,)",0.40779-1.54725j,0.65791-2.0383j,1.255+0.38364j
"v1655(,)",0.52507+2.27274j,0.63784+1.82237j,1.13103+0.66283j
"v1659(,)",0.53104-2.27366j,0.64465-1.82395j,1.12193+2.48227j
"v1660(,)",0.50001-1.86539j,0.52711-1.89103j,1.20579+1.70873j
"v1661(,)",0.53961+2.24499j,0.63615+1.81692j,1.11561-2.45809j
"v1661(,)",0.63615+1.81692j,0.63615+1.81692j,1.97745+2.11055j
"v1662(,)",0.65508+1.79103j,0.65508+1.79103j,1.91915+2.12619j
"v1662(,)",0.52353+2.26906j,0.65508+1.79103j,1.1161-2.45366j
"v1665(,)",0.60998+2.47545j,0.62349+2.52419j,1.09035-0.48849j
"v1668(,)",0.54557-2.25649j,0.6307-1.80425j,1.11717-0.6845j
"v1668(,)",0.6307-1.80425j,0.6307-1.80425j,1.97091-2.13732j
"v1674(,)",0.56483+2.47031j,0.61022+2.45536j,1.14902+2.69596j
"v1675(,)",0.48635-2.24831j,0.58702+2.01607j,1.50445-0.87822j
"v1679(,)",0.50687-2.27637j,0.55958+2.03265j,1.50615+2.20465j
"v1680(,)",0.45522-2.2767j,0.60392+2.05499j,1.5278-0.95948j
"v1688(,)",0.44266+1.51185j,0.69504-1.94449j,1.47914+3.0507j
"v1689(,)",0.41211-2.49214j,0.51461-2.02273j,1.31283+1.22981j
"v1690(,)",0.54541+2.47486j,0.56174+2.51731j,1.1905-0.50729j
"v1691(,)",0.66918-2.40786j,0.68455+2.39364j,1.307+0.0238j
"v1694(,)",0.63524-2.38463j,0.66199+2.35783j,1.35353-0.00962j
"v1696(,)",0.49211+1.90305j,0.52583+1.89809j,1.20834+1.39514j
"v1702(,)",0.41654-1.5784j,0.64151-1.9923j,1.25744+0.39068j
"v1705(,)",0.45651+2.2704j,0.60573-2.04849j,1.51727+0.95139j
"v1707(,)",0.51139+1.86809j,0.52103+1.89997j,1.20031-1.71771j
"v1709(,)",0.65392+2.40662j,0.68432-2.37786j,1.3328+3.09327j
"v1712(,)",0.47999+2.25024j,0.59215-2.02004j,1.50217+0.891j
"v1713(,)",0.6002-2.47047j,0.6272-2.50742j,1.10006+0.47364j
"v1715(,)",0.50054-1.90605j,0.52597-1.8875j,1.20227+1.73917j
"v1717(,)",0.4706+2.29425j,0.58165-2.06294j,1.53202+0.87176j
"v1718(,)",0.50253+2.28211j,0.56085-2.03888j,1.5054-2.21679j
"v1720(,)",0.63848+2.3797j,0.65692-2.36119j,1.35291+0.00664j
"v1723(,)",0.45974-2.26548j,0.60493+2.04237j,1.51117-0.94097j
"v1735(,)",0.54649+2.48565j,0.56956+2.51922j,1.18142-0.5162j
"v1739(,)",0.66457-2.40428j,0.68125+2.38869j,1.32024-3.11544j
"v1744(,)",0.47581-2.29401j,0.57741+2.0602j,1.52566+2.26313j
"v1745(,)",0.44677-2.4975j,0.55427-2.02221j,1.24318-1.91954j
"v1749(,)",0.48714+2.2541j,0.58431-2.021j,1.51521+0.88191j
"v1750(,)",0.47547-2.25361j,0.59508+2.02481j,1.50407-0.90196j
"v1753(,)",0.42211+1.58j,0.64383+2.00312j,1.24918-0.39932j
"v1754(,)",0.45461-2.49239j,0.56191-2.01511j,1.23168-1.93288j
"v1759(,)",0.49743-2.28517j,0.5637+2.04337j,1.50847+2.22642j
"v1760(,)",0.46389+2.26243j,0.60236-2.03769j,1.50939+0.93066j
"v1762(,)",0.64226-2.37662j,0.64226-2.37662j,1.85644+2.80659j
"v1762(,)",0.64226-2.37662j,0.65378+2.36505j,1.35316-0.00415j
"v1762(,)",0.65378+2.36505j,0.65378+2.36505j,1.85855-2.78745j
"v1765(,)",0.41264-2.46041j,0.50979-1.98689j,1.32458-1.97633j
"v1771(,)",0.46148-2.27279j,0.59998+2.0484j,1.52617-0.94437j
"v1774(,)",0.59082+2.47072j,0.62273+2.49346j,1.11336+2.67505j
"v1776(,)",0.48006+2.29241j,0.57465-2.05686j,1.52217-2.25593j
"v1778(,)",0.64258-2.38179j,0.65906+2.36539j,1.35515-0.0059j
"v1778(,)",0.64258-2.38179j,0.64258-2.38179j,1.85135+2.80987j
"v1778(,)",0.65906+2.36539j,0.65906+2.36539j,1.85419-2.78306j
"v1779(,)",0.49855-2.27871j,0.56539+2.03771j,1.51431+2.21686j
"v1783(,)",0.45888+2.48406j,0.56503+2.00523j,1.22816-1.19188j
"v1790(,)",0.37778+2.38653j,0.5068-1.96796j,1.36062-1.59107j
"v1791(,)",0.64588+2.37501j,0.65217-2.36873j,1.35388-3.13933j
"v1791(,)",0.64588+2.37501j,0.64588+2.37501j,1.85536-2.80205j
"v1791(,)",0.65217-2.36873j,0.65217-2.36873j,1.85648+2.79169j
"v1795(,)",0.49278+2.28618j,0.56703-2.04611j,1.51326-2.23301j
"v1796(,)",0.41364-2.48294j,0.51469-2.01208j,1.3141-1.93118j
"v1797(,)",0.4786-2.25657j,0.5911+2.02635j,1.51208-0.89907j
"v1799(,)",0.59942+2.47713j,0.6169+2.50901j,1.10647-0.48234j
"v1805(,)",0.47554+2.28955j,0.57977-2.0566j,1.53144-2.25773j
"v1807(,)",0.48315-2.29007j,0.57319+2.05351j,1.52103+2.24925j
"v1813(,)",0.46576+2.26631j,0.59894-2.0405j,1.51812-2.21084j
"v1817(,)",0.39785+2.41199j,0.4865-1.93467j,1.36132+1.49231j
"v1825(,)",0.6476+2.37763j,0.6548-2.37047j,1.35545+0.00258j
"v1825(,)",0.6476+2.37763j,0.6476+2.37763j,1.85173-2.80233j
"v1825(,)",0.6548-2.37047j,0.6548-2.37047j,1.85296+2.79065j
"v1832(,)",0.45844-2.47564j,0.56306-1.99612j,1.23265+1.17722j
"v1835(,)",0.49197+2.28281j,0.5691-2.04371j,1.51817-2.22961j
"v1835(,)",0.5691-2.04371j,0.5691-2.04371j,1.99942-1.88884j
"v1838(,)",0.5842-2.4741j,0.61467-2.48526j,1.12524+0.46601j
"v1839(,)",0.41445+2.46693j,0.51288+1.99393j,1.31882-1.1778j
"v1842(,)",0.41059+2.47227j,0.56839+1.99607j,1.28266-1.17958j
"v1849(,)",0.576+2.05215j,0.576+2.05215j,2.00532+1.8749j
"v1849(,)",0.48122-2.28738j,0.576+2.05215j,1.52671+2.24808j
"v1865(,)",0.44831+2.48947j,0.55445+2.01307j,1.2445-1.2066j
"v1866(,)",0.44972-2.51226j,0.46486+2.26816j,1.33447+1.00783j
"v1870(,)",0.44812+2.45232j,0.52312+2.02094j,1.26973+1.96586j
"v1871(,)",0.4396+2.45286j,0.53863+1.97424j,1.27477-1.14274j
"v1873(,)",0.56571-2.49177j,0.58081-2.46781j,1.16466+0.4757j
"v1879(,)",0.43453-2.45286j,0.53303-1.97502j,1.28421+1.14418j
"v1881(,)",0.41341+2.46621j,0.56501+2.00407j,1.28165-1.17806j
"v1883(,)",0.44441-2.4547j,0.54423-1.97551j,1.26538+1.14471j
"v1884(,)",0.52006-2.27888j,0.56829-2.28147j,1.50391+2.47313j
"v1885(,)",0.56724+2.48806j,0.58663+2.46805j,1.15963-0.47185j
"v1892(,)",0.53151-2.3001j,0.55479-2.25939j,1.51131-0.59277j
"v1904(,)",0.58715-2.47733j,0.61133-2.49106j,1.12371+0.47283j
"v1905(,)",0.56971-2.48511j,0.59194-2.46998j,1.15392+0.46977j
"v1908(,)",0.44815+2.4581j,0.54887+1.97865j,1.25754-1.14972j
"v1909(,)",0.44213+2.45163j,0.52994+2.02186j,1.27179-1.17503j
"v1910(,)",0.38388+2.39208j,0.50291-1.95838j,1.359+1.53542j
"v1911(,)",0.39676-2.36431j,0.54125+1.95316j,1.30883+1.5868j
"v1917(,)",0.40333+2.36244j,0.54556-1.94551j,1.29911-1.59278j
"v1918(,)",0.4535-2.47867j,0.5582-2.0003j,1.24012+1.18472j
"v1920(,)",0.57272+2.48315j,0.59616+2.47322j,1.14824-0.46946j
"v1921(,)",0.52298+2.27359j,0.56505+2.28731j,1.49857-2.48388j
"v1922(,)",0.39428-2.40494j,0.49269+1.94134j,1.35904-1.50588j
"v1930(,)",0.53726-2.30068j,0.54888-2.25936j,1.50496-0.60157j
"v1934(,)",0.41771-2.46225j,0.55959-2.00922j,1.28027+1.17709j
"v1940(,)",0.38752+2.40187j,0.55122-1.9348j,1.3216+1.49919j
"v1944(,)",0.43703+2.45285j,0.53592+2.02057j,1.27363+1.96649j
"v1945(,)",0.41001-2.36355j,0.54602+1.93696j,1.29309-1.53964j
"v1948(,)",0.42302+2.39939j,0.50861-1.91213j,1.31597+1.48427j
"v1952(,)",0.4264-2.39403j,0.51531+1.90999j,1.3068+1.65411j
"v1956(,)",0.39355-2.40554j,0.54835+1.94376j,1.31657-1.5011j
"v1959(,)",0.43075+2.3858j,0.49834-1.95541j,1.30778+1.53242j
"v1960(,)",0.57073-2.49076j,0.58464-2.47416j,1.157+0.47831j
"v1962(,)",0.52699-2.27024j,0.56058-2.29086j,1.49771+2.49413j
"v1965(,)",0.54216+2.29945j,0.5441+2.26102j,1.5023-2.53101j
"v1966(,)",0.41756-2.46926j,0.55958-2.00032j,1.28063+1.17909j
"v1967(,)",0.42726+2.38784j,0.52228-1.91068j,1.29981+1.49387j
"v1969(,)",0.42223+2.46039j,0.55392+2.01159j,1.27883-1.17673j
"v1970(,)",0.43727-2.4573j,0.53676-1.97951j,1.27777+1.15169j
"v1974(,)",0.57403+2.48682j,0.59168+2.47683j,1.14934-0.47554j
"v1975(,)",0.42857+2.39225j,0.50503-1.95928j,1.30566-1.61406j
"v1976(,)",0.43324-2.45518j,0.54046-2.01789j,1.27505+1.17565j
"v1977(,)",0.49908+2.28884j,0.49974-2.51841j,1.2579-2.16714j
"v1981(,)",0.44364+2.45988j,0.5442+1.98133j,1.26517-1.15443j
"v1983(,)",0.73116-2.51277j,0.78665+1.94563j,0.81487+1.23452j
"v1985(,)",0.44234+2.4566j,0.52979+2.01612j,1.27209-1.17676j
"v1986(,)",0.41516+2.36714j,0.54299-1.9298j,1.29159+1.52982j
"v1989(,)",0.39996+2.40636j,0.54262-1.94996j,1.31304+1.50442j
"v1993(,)",0.52678-2.27646j,0.56094-2.28414j,1.50747+2.48682j
"v1995(,)",0.42562-2.38226j,0.52806+1.91389j,1.29613+1.63974j
"v1998(,)",0.53719+2.29602j,0.54934+2.26406j,1.51255-2.53569j
"v2000(,)",0.53107+2.26869j,0.55614+2.29236j,1.49982-2.50235j
"v2003(,)",0.50045+2.29851j,0.50919-2.50955j,1.25262+0.95538j
"v2006(,)",0.54071-2.26355j,0.54579-2.29715j,1.50247-0.61853j
"v2015(,)",0.42442-2.39685j,0.51212+1.96023j,1.30557+1.61882j
"v2020(,)",0.44789+2.29907j,0.45462-2.46914j,1.3594-2.20471j
"v2025(,)",0.45217-2.4993j,0.46013+2.27791j,1.34146+0.9857j
"v2031(,)",0.4232+2.46399j,0.55266+2.00713j,1.27872-1.17786j
"v2032(,)",0.40218-2.36791j,0.53846+1.94532j,1.30701-1.54402j
"v2036(,)",0.4355-2.4581j,0.5378-2.0144j,1.27449-1.96483j
"v2043(,)",0.40539-2.4049j,0.5361+1.95294j,1.31121+1.63339j
"v2053(,)",0.41961+2.39923j,0.51826-1.95874j,1.30693-1.62267j
"v2055(,)",0.39472+2.4001j,0.54252-1.93937j,1.31923-1.6372j
"v2056(,)",0.42089+2.39352j,0.51433-1.91613j,1.31288+1.49345j
"v2059(,)",0.53206+2.27197j,0.55522+2.28885j,1.50611-2.50028j
"v2061(,)",0.5429-2.26616j,0.54374-2.29436j,1.50886+2.5236j
"v2063(,)",0.49696-2.30691j,0.51242+2.49775j,1.25726-0.93772j
"v2065(,)",0.41092+2.36959j,0.53895-1.93423j,1.29904+1.53191j
"v2072(,)",0.73222+2.6273j,0.78305-1.93195j,0.8575+1.77676j
"v2073(,)",0.42405-2.38885j,0.50637+1.95292j,1.31005+1.61452j
"v2081(,)",0.42191-2.38545j,0.52354+1.91723j,1.30359-1.50196j
"v2087(,)",0.47181-2.27132j,0.49471+2.46593j,1.29068+2.19581j
"v2090(,)",0.45231-2.29409j,0.45575+2.47736j,1.35216-0.94896j
"v2105(,)",0.40319-2.40116j,0.53519+1.94753j,1.31442-1.50883j
"v2110(,)",0.41872+2.39492j,0.51575-1.95415j,1.30974-1.62081j
"v2113(,)",0.47929+2.2737j,0.48801-2.46517j,1.29226-2.19967j
"v2114(,)",0.49423-2.29617j,0.50077+2.50688j,1.26571+2.18321j
"v2116(,)",0.49096+2.31166j,0.5098-2.48776j,1.26773-2.21506j
"v2137(,)",0.46122+2.4889j,0.49484-2.31532j,1.31234+2.20863j
"v2148(,)",0.46234+2.4838j,0.49702-2.30886j,1.30915+2.20909j
"v2153(,)",0.48234+2.46675j,0.48467-2.27823j,1.29472+2.20226j
"v2155(,)",0.46709-2.31671j,0.48766+2.46395j,1.31346+2.23317j
"v2156(,)",0.4634+2.31468j,0.48216-2.46347j,1.32161+0.91109j
"v2165(,)",0.47121+2.3174j,0.49268-2.46624j,1.305+0.90857j
"v2180(,)",0.465-2.47978j,0.49661+2.30261j,1.30628-2.20848j
"v2181(,)",0.48974+2.30693j,0.50471-2.49189j,1.27159-2.20604j
"v2188(,)",0.47516-2.31671j,0.4965+2.46996j,1.29739-0.91135j
"v2197(,)",0.47616-2.27882j,0.4886+2.47023j,1.29484+2.19787j
"v2199(,)",0.47833-2.46966j,0.48757+2.28353j,1.29739+0.93795j
"v2214(,)",0.46842+2.47725j,0.49431-2.29765j,1.30407+2.20716j
"v2232(,)",0.46643-2.48586j,0.49112+2.30847j,1.30942-2.20627j
"v2236(,)",0.42264+2.32502j,0.45592+2.35032j,1.37346-1.81225j
"v2241(,)",0.46751+2.31237j,0.48494-2.46898j,1.31422-2.22432j
"v2246(,)",0.48101-2.47222j,0.48326+2.2849j,1.29807-2.20148j
"v2248(,)",0.47304-2.31324j,0.49157+2.47215j,1.30283-0.91752j
"v2249(,)",0.43076+2.32436j,0.45401+2.35748j,1.36889-1.82055j
"v2256(,)",0.46999+2.48055j,0.49056-2.30037j,1.30554+2.20549j
"v2276(,)",0.41568+2.36411j,0.45205+2.36574j,1.39657+1.2776j
"v2280(,)",0.43792-2.32703j,0.4496-2.36262j,1.36823+1.82913j
"v2291(,)",0.41983-2.36753j,0.45486-2.35943j,1.38936+1.86252j
"v2317(,)",0.42479+2.36906j,0.45491+2.35282j,1.38355-1.85868j
"v2328(,)",0.44274+2.33177j,0.44433+2.36512j,1.37056+1.30542j
"v2348(,)",0.42881-2.33041j,0.44948-2.35404j,1.37614+1.82147j
"v2350(,)",0.42953-2.36868j,0.45264-2.34729j,1.37991+1.85355j
"v2373(,)",0.4213+2.36299j,0.44881+2.35922j,1.39285-1.85706j
"v2379(,)",0.43817+2.33402j,0.44382+2.36078j,1.37507-1.83282j
"v2390(,)",0.4279-2.36493j,0.44882-2.35063j,1.38509+1.85196j
"v2411(,)",0.72158-2.16515j,0.7896+2.1225j,0.95991+1.19349j
"v2494(,)",0.69086-2.6435j,0.7704+2.02359j,0.88389-1.84553j
"v2536(,)",0.59935-2.47218j,0.70949-2.34643j,0.97734+1.54065j
"v2539(,)",0.67302+2.63898j,0.78092-2.06412j,0.87981+1.87993j
"v2548(,)",0.70479+2.63059j,0.7942-1.989j,0.85991+1.82175j
"v2593(,)",0.59042+2.46979j,0.7544+2.45928j,1.01001+1.47191j
"v2649(,)",0.69405-2.63313j,0.79285+2.01415j,0.86467-1.84105j
"v2782(,)",0.4792+2.12323j,0.79747-2.40398j,1.05293+1.33135j
"v2812(,)",0.46214+2.1803j,0.79035+2.32399j,1.06986-1.53748j
"v2884(,)",0.63548-2.47106j,0.6799-2.38039j,0.98708+1.57323j
"v2918(,)",0.61845+2.4424j,0.71461+2.46571j,1.00424+1.50259j
"v2933(,)",0.73916+2.31425j,0.78196+2.22342j,1.02228-0.41147j
"v2961(,)",0.65182+2.47645j,0.6619+2.38942j,0.99625-1.58576j
"v2973(,)",0.57649+2.03908j,0.75628+2.37783j,1.14454-1.528j
"v2980(,)",0.62614-2.42532j,0.69832-2.47408j,1.00647-1.51729j
"v3023(,)",0.74056-2.25943j,0.76364-2.34361j,1.01925-2.67329j
"v3065(,)",0.58082+2.05607j,0.74166+2.39559j,1.13874-1.55088j
"v3088(,)",0.51921+2.28125j,0.79076-2.42987j,1.18755-1.87815j
"v3088(,)",0.51921+2.28125j,0.76064-2.23952j,1.06948-1.1371j
"v3088(,)",0.76064-2.23952j,0.79076-2.42987j,1.07803+0.52151j
"v3097(,)",0.59919+2.09266j,0.71818+2.44088j,1.11152-1.59837j
"v3131(,)",0.59534-2.08393j,0.72407-2.43092j,1.1176+1.58724j
"v3146(,)",0.76179-2.31899j,0.77551-2.25682j,0.99948+0.43755j
"v3173(,)",0.7645+2.2667j,0.76873+2.32656j,0.99811-0.45274j
"v3176(,)",0.52759-2.26906j,0.75194+2.2547j,1.0798-2.0277j
"v3176(,)",0.75194+2.2547j,0.77221+2.44693j,1.09419+2.61836j
"v3182(,)",0.7352+2.5015j,0.74059+2.29871j,1.1367+2.60366j
"v3182(,)",0.55873-2.24223j,0.74059+2.29871j,1.08783-2.09454j
"v3182(,)",0.55873-2.24223j,0.7352+2.5015j,1.13478+1.81091j
"v3196(,)",0.70998-2.48519j,0.75678-2.42624j,1.07585+0.50911j
"v3197(,)",0.70925+2.50003j,0.73478+2.42997j,1.08772-0.52905j
"v3230(,)",0.66938+1.9987j,0.67733+2.13765j,1.05608-2.38135j
"v3235(,)",0.55041+2.24867j,0.74387-2.48767j,1.14651-1.82201j
"v3235(,)",0.55041+2.24867j,0.74277-2.28772j,1.08706+2.0778j
"v3235(,)",0.74277-2.28772j,0.74387-2.48767j,1.12598-2.60779j
"v3236(,)",0.62689+2.08616j,0.73673+1.97606j,1.09223-2.36442j
"v3281(,)",0.58067+2.02219j,0.69211-2.14814j,1.12735+1.03725j
"v3281(,)",0.58067+2.02219j,0.65608-2.22824j,1.11064-2.08016j
"v3311(,)",0.67035+2.22405j,0.67465+2.00565j,1.10161+0.73324j
"v3311(,)",0.57624-2.25681j,0.67465+2.00565j,1.1667-2.08787j
"v3316(,)",0.72039-2.42352j,0.75431-2.36406j,1.05114+0.47749j
"v3323(,)",0.72203+2.43395j,0.73593+2.36898j,1.05741-0.49416j
"v3330(,)",0.66163-2.21532j,0.66435-1.99539j,1.10871+2.38946j
