"name","geod","length","ortho","move"
"m023(,)",1,1.26634+2.33197j,0.88802-0.65326j,1.55050004227931
"m023(,)",4,1.68484-0.8577j,0.48335+1.20872j,1.73243807088979
"m024.or(,)",0,0.37267-1.06165j,2.49537+2.43246j,1.59164117870524
"m024.or(,)",3,1.92625-2.05033j,0.72131+1.30459j,2.0745637672127
"m024.or(,)",2,1.92625+2.05033j,0.72131-1.30459j,2.0745637672127
"m024.or(,)",5,1.92625-2.05033j,0.72131+1.30459j,2.0745637672127
"m024.or(,)",4,1.92625+2.05033j,0.72131-1.30459j,2.0745637672127
"m024.or(,)",1,0.37267+1.06165j,2.49537-2.43246j,1.59164117870524
"m025.or(,)",5,1.08707+1.72277j,1.28247-1.85183j,1.56679636650563
"m025.or(,)",2,1.08707+1.72277j,1.28247-1.85183j,1.56679636650563
"m025.or(,)",3,1.08707+1.72277j,1.28247-1.85183j,1.56679636650563
"m025.or(,)",0,1.08707-1.72277j,1.28247+1.85183j,1.56679636650563
"m025.or(,)",1,1.08707-1.72277j,1.28247+1.85183j,1.56679636650563
"m025.or(,)",4,1.08707-1.72277j,1.28247+1.85183j,1.56679636650563
"m026(,)",6,1.86697+2.47385j,0.45402+1.69964j,1.93268785913234
"m026(,)",3,1.15322-3.04413j,1.18804+1.62404j,1.69948452806279
"m026(,)",0,0.39709+1.53542j,2.06897+2.52523j,1.6332429323668
"m026(,)",2,0.9023+2.12267j,1.22224+2.39449j,1.45706141959375
"m026(,)",5,1.60719-2.76253j,1.09486-2.82893j,1.99949344006433
"m026(,)",1,0.79418+3.07085j,1.29051+1.78637j,1.5423083453139
"m026(,)",4,1.23083+2.38239j,0.89103+2.13166j,1.52467359408148
"m027(,)",0,0.32367+1.46787j,2.25002+1.41676j,1.71056882426783
"m027(,)",6,1.90107+1.62012j,0.69937+1.58725j,2.02745131604884
"m027(,)",3,1.04446-2.06726j,1.04927-2.40175j,1.43648047917034
"m027(,)",2,0.99481+2.97908j,1.259-1.59126j,1.64073785118074
"m027(,)",7,1.9164+2.79121j,0.95703-1.16635j,2.19851573082528
"m027(,)",5,1.72746+2.09242j,0.96769+2.89818j,1.99999239584311
"m027(,)",1,0.90968-2.99111j,1.21403-1.7357j,1.54682525117717
"m027(,)",4,1.05625-2.41031j,1.03965-2.05953j,1.47877401504192
"m028.or(,) (,)",4,1.74454+2.82084j,1.37934+1.18187j,2.31588939068765
"m028.or(,) (,)",1,0.31738-1.49078j,2.70273+1.00469j,2.11449023040001
"m028.or(,) (,)",2,1.74454-2.82084j,1.37934-1.18187j,2.31588939068765
"m028.or(,) (,)",5,1.74454+2.82084j,1.37934+1.18187j,2.31588939068765
"m028.or(,) (,)",0,0.31738+1.49078j,2.70273-1.00469j,2.11449023040001
"m028.or(,) (,)",3,1.74454-2.82084j,1.37934-1.18187j,2.31588939068765
"m029(,)",1,1.00812-2.07163j,1.20635+0.44421j,1.51583210031336
"m029(,)",4,1.57922-3.08294j,0.83213+0.5773j,1.82276235755768
"m029(,)",0,0.31694+2.05306j,2.07677-1.28364j,1.44669652272166
"m029(,)",3,1.57922-3.08294j,0.83213+0.5773j,1.82276235755768
"m029(,)",6,1.84385-2.79022j,0.81029+0.45021j,2.05402654528829
"m029(,)",2,1.00812-2.07163j,1.20635+0.44421j,1.51583210031336
"m029(,)",5,1.84385-2.79022j,0.81029+0.45021j,2.05402654528829
"m029(,)",7,1.85946-2.01999j,0.76121-1.80223j,2.02492237573168
"m030(,)",1,0.92973+2.1316j,1.2863-0.50901j,1.52675599731912
"m030(,)",4,1.57922-3.08294j,0.87296-0.64739j,1.84541916850451
"m030(,)",0,0.31694+2.05306j,2.07677+1.85796j,1.44669652272166
"m030(,)",6,1.64442+2.8142j,0.92324-0.52202j,1.92965986725063
"m030(,)",3,1.57922-3.08294j,0.87296-0.64739j,1.84541916850451
"m030(,)",2,0.92973+2.1316j,1.2863-0.50901j,1.52675599731912
"m030(,)",5,1.64442+2.8142j,0.92324-0.52202j,1.92965986725063
"m031.or(,)",1,0.30997+2.02862j,2.67867+0.31674j,1.76015909436356
"m031.or(,)",0,0.30997-2.02862j,2.67867-0.31674j,1.76015909436356
"m032(,)",4,1.82567-2.97336j,0.64269+0.57246j,1.9627442181058
"m032(,)",1,1.23668-2.19191j,0.96182+0.52763j,1.55746697884313
"m032(,)",5,1.82567-2.97336j,0.64269+0.57246j,1.9627442181058
"m032(,)",2,1.23668-2.19191j,0.96182+0.52763j,1.55746697884313
"m032(,)",7,1.86687+0.61551j,0.50683-1.03851j,1.91736117634564
"m032(,)",8,1.8999-1.56783j,0.71411+0.98017j,2.02968203231293
"m032(,)",6,1.86687+0.61551j,0.50683-1.03851j,1.91736117634564
"m032(,)",3,1.80816+1.70189j,0.78589-0.94856j,1.97190453176961
"m032(,)",0,0.33064+2.74516j,2.04541+0.25972j,1.31462233607127
"m033(,)",9,1.89515-2.69829j,0.65865-0.89211j,2.03353852186545
"m033(,)",4,1.42908-3.05875j,0.90069-0.88743j,1.72747509405006
"m033(,)",1,0.94995+2.35768j,1.24657-0.77924j,1.54690140188393
"m033(,)",0,0.33064+2.74516j,2.04541-2.88188j,1.31462233607127
"m033(,)",3,1.42908-3.05875j,0.90069-0.88743j,1.72747509405006
"m033(,)",6,1.82567-2.97336j,0.7537-0.82131j,2.01167453721359
"m033(,)",8,1.89515-2.69829j,0.65865-0.89211j,2.03353852186545
"m033(,)",7,1.82567-2.97336j,0.7537-0.82131j,2.01167453721359
"m033(,)",5,1.80816+1.70189j,0.78589+2.19303j,1.97190453176961
"m033(,)",2,0.94995+2.35768j,1.24657-0.77924j,1.54690140188393
"m034(,)",8,1.84183-2.36001j,0.76246-1.03945j,2.01978150036503
"m034(,)",5,1.80204+0.41501j,0.5123-1.41307j,1.85076613934797
"m034(,)",2,1.11556-2.84632j,1.10415+0.53081j,1.60164800053505
"m034(,)",7,1.80204+2.5094j,0.75905+0.71625j,1.98431920251229
"m034(,)",0,0.55778-1.42316j,1.75351-1.70613j,1.40424719384329
"m034(,)",6,1.80204-1.67939j,0.5123-1.41307j,1.87262692563144
"m034(,)",3,1.29822-1.97571j,0.97415-1.38941j,1.59852240094265
"m034(,)",4,1.73115-3.06408j,0.89515+0.49775j,1.99632866874014
"m034(,)",1,0.77749+2.92493j,1.32747-0.86804j,1.56066701718959
