"name","geod","length","ortho","move"
"v0045(,)",0,0.03366-2.77972j,4.32612+0.83771j,1.3284000840432
"v0046(,)",0,0.03245-2.56843j,4.36288-2.62704j,1.31005567826723
"v0046(,)",2,1.05311+2.25188j,1.13844-0.63151j,1.52864696211073
"v0046(,)",1,1.05311+2.25188j,1.13844-0.63151j,1.52864696211073
"v0047(,)",1,1.07836-2.23645j,1.11326+0.60955j,1.52882748179736
"v0047(,)",0,0.03245-2.56843j,4.36288+0.51456j,1.31005567826723
"v0047(,)",2,1.07836-2.23645j,1.11326+0.60955j,1.52882748179736
"v0048(,)",4,1.07674+2.23109j,1.04604+2.24286j,1.48080588934535
"v0048(,)",1,0.94957-3.13295j,1.2613+1.67625j,1.61466694558004
"v0048(,)",3,1.04595+2.24283j,1.07683+2.23112j,1.478584182521
"v0048(,)",2,0.97536+3.13275j,1.24658+1.67688j,1.61967603161115
"v0048(,)",0,0.03137+2.83024j,4.61654-2.68874j,1.90947718591934
"v0049(,)",1,0.95401+3.12872j,1.26046-1.67329j,1.61689905745864
"v0049(,)",4,1.07303-2.22563j,1.04958-2.2482j,1.47957175419325
"v0049(,)",0,0.03107+2.83094j,4.62599+2.28579j,1.91869435122968
"v0049(,)",3,1.04951-2.24824j,1.07311-2.22558j,1.47947334189345
"v0049(,)",2,0.97075-3.12853j,1.24728-1.67956j,1.61713639845129
"v0050(,)",4,1.07463+2.24635j,1.04795+2.22796j,1.48211544400952
"v0050(,)",1,0.94824+3.13606j,1.25802+1.68254j,1.61104984200627
"v0050(,)",3,1.04801+2.2279j,1.07458+2.24642j,1.47686115394716
"v0050(,)",2,0.97676-3.13592j,1.24933+1.67095j,1.62289974219986
"v0050(,)",0,0.03084+2.23777j,4.63588+2.62208j,1.89929137145535
"v0052(,)",0,0.03052+1.88943j,4.42398+1.27742j,1.33009622149209
"v0052(,)",2,1.05707+2.2215j,1.13933-0.59696j,1.52845127625995
"v0052(,)",1,1.05707+2.2215j,1.13933-0.59696j,1.52845127625995
"v0053(,)",0,0.0303+2.23728j,4.65263+1.35147j,1.90594677330109
"v0053(,)",3,1.05918-2.22128j,1.06313-2.2528j,1.47712099282487
"v0053(,)",2,0.96763+3.12743j,1.25496-1.6695j,1.62140386941784
"v0053(,)",1,0.95707-3.12756j,1.25219-1.68347j,1.61203964430423
"v0053(,)",4,1.06319-2.25285j,1.05912-2.22122j,1.48127373863604
"v0054(,)",1,1.05446+2.251j,1.13708-0.63026j,1.52861841482428
"v0054(,)",2,1.05446+2.251j,1.13708-0.63026j,1.52861841482428
"v0054(,)",0,0.02974+2.45972j,4.45006-2.57802j,1.309938210407
"v0055(,)",2,1.07693-2.23726j,1.11467+0.61072j,1.52877563707898
"v0055(,)",0,0.02974+2.45972j,4.45006+0.56357j,1.309938210407
"v0055(,)",1,1.07693-2.23726j,1.11467+0.61072j,1.52877563707898
"v0056(,)",1,0.94832+3.14011j,1.2591+1.68086j,1.61200789802003
"v0056(,)",4,1.07558+2.24207j,1.0471+2.23217j,1.48182513992568
"v0056(,)",2,0.9767-3.14007j,1.24843+1.6726j,1.62211776941592
"v0056(,)",3,1.04711+2.23209j,1.07557+2.24215j,1.4773372883904
"v0056(,)",0,0.02872+1.33641j,4.70626+2.89164j,1.90160509695852
"v0057(,)",2,1.04647+2.23819j,1.14833-0.61726j,1.52877409650823
"v0057(,)",0,0.02836-2.80961j,4.4975+2.66187j,1.32305478982533
"v0057(,)",1,1.04647+2.23819j,1.14833-0.61726j,1.52877409650823
"v0058(,)",1,1.06894-2.22418j,1.12586+0.59786j,1.52864496190588
"v0058(,)",2,1.06894-2.22418j,1.12586+0.59786j,1.52864496190588
"v0058(,)",0,0.02836-2.80961j,4.4975-0.47972j,1.32305478982533
"v0059(,)",2,0.96374+3.12768j,1.25654-1.6705j,1.62011253561382
"v0059(,)",3,1.05927-2.25166j,1.0631-2.22232j,1.48073521193176
"v0059(,)",0,0.0281+1.33628j,4.7273+1.60983j,1.9114917837269
"v0059(,)",4,1.06312-2.22239j,1.05924-2.25159j,1.47776165866055
"v0059(,)",1,0.96093-3.12772j,1.25076-1.68237j,1.61342893432205
"v0061(,)",2,1.0629-2.22239j,1.13278+0.59695j,1.52851901071339
"v0061(,)",0,0.02794+1.87536j,4.51239-0.90451j,1.32695864863948
"v0061(,)",1,1.0629-2.22239j,1.13278+0.59695j,1.52851901071339
"v0062(,)",1,1.07478+2.23107j,1.1182-0.60434j,1.52876999139684
"v0062(,)",0,0.028+2.72462j,4.51034-0.13507j,1.31551504472305
"v0062(,)",2,1.07478+2.23107j,1.1182-0.60434j,1.52876999139684
"v0063(,)",2,1.04999+2.24636j,1.14296-0.62584j,1.52873513432866
"v0063(,)",0,0.028-2.72462j,4.51034-3.00652j,1.31551504472305
"v0063(,)",1,1.04999+2.24636j,1.14296-0.62584j,1.52873513432866
"v0064(,)",1,0.94993-3.13812j,1.2579-1.68124j,1.61207047885184
"v0064(,)",4,1.07339-2.24376j,1.04922-2.23049j,1.48168449720815
"v0064(,)",0,0.02626-1.66878j,4.79665-2.72457j,1.90312703013622
"v0064(,)",3,1.04924-2.23043j,1.07337-2.24381j,1.47730967481644
"v0064(,)",2,0.97505+3.13804j,1.24954-1.67217j,1.62192054671658
"v0065(,)",1,1.07416+2.23226j,1.11866-0.60575j,1.52874840379245
"v0065(,)",2,1.07416+2.23226j,1.11866-0.60575j,1.52874840379245
"v0065(,)",0,0.02607+1.82673j,4.58155-0.19553j,1.31491181667584
"v0066(,)",1,1.0513-2.24633j,1.14148+0.62558j,1.52869428475019
"v0066(,)",0,0.02607+1.82673j,4.58155+2.94607j,1.31491181667584
"v0066(,)",2,1.0513-2.24633j,1.14148+0.62558j,1.52869428475019
"v0067(,)",3,1.0608+2.2235j,1.06158+2.25054j,1.47762509025565
"v0067(,)",2,0.96568-3.12918j,1.25538+1.67068j,1.62045018339846
"v0067(,)",0,0.0258-1.66851j,4.81338-1.44839j,1.91013573219365
"v0067(,)",1,0.95904+3.12925j,1.25189+1.68229j,1.61310886006646
"v0067(,)",4,1.06162+2.25059j,1.06076+2.22345j,1.48088260391285
"v0068(,)",1,1.04822-2.24013j,1.14603+0.61915j,1.52874317140676
"v0068(,)",0,0.02563+1.41457j,4.59886-2.81775j,1.32097604510993
"v0068(,)",2,1.04822-2.24013j,1.14603+0.61915j,1.52874317140676
"v0069(,)",2,1.06992+2.22664j,1.12434-0.60038j,1.52866522493515
"v0069(,)",0,0.02563+1.41457j,4.59886+0.32384j,1.32097604510993
"v0069(,)",1,1.06992+2.22664j,1.12434-0.60038j,1.52866522493515
"v0070(,)",2,1.05148+2.228j,1.14443-0.60506j,1.52855210317952
"v0070(,)",0,0.02534+2.28141j,4.60985+1.83848j,1.32774385780932
"v0070(,)",1,1.05148+2.228j,1.14443-0.60506j,1.52855210317952
"v0071(,)",0,0.02534+2.28141j,4.60985-1.30312j,1.32774385780932
"v0071(,)",2,1.05747-2.22424j,1.13844+0.5999j,1.52849239126705
"v0071(,)",1,1.05747-2.22424j,1.13844+0.5999j,1.52849239126705
"v0074(,)",2,1.05087-2.22901j,1.14494+0.60628j,1.528572129749
"v0074(,)",0,0.02501-1.70913j,4.62321-1.92625j,1.32764536349731
"v0074(,)",1,1.05087-2.22901j,1.14494+0.60628j,1.528572129749
"v0078(,)",1,1.04914+2.24085j,1.14488-0.6198j,1.52873084266375
"v0078(,)",2,1.04914+2.24085j,1.14488-0.6198j,1.52873084266375
"v0078(,)",0,0.0243+1.37754j,4.65196+2.88984j,1.31989538456653
"v0079(,)",0,0.0243+1.37754j,4.65196-0.25175j,1.31989538456653
"v0079(,)",2,1.07016-2.2278j,1.12386+0.60161j,1.52866494549796
"v0079(,)",1,1.07016-2.2278j,1.12386+0.60161j,1.52866494549796
"v0080(,)",0,0.02353-1.72096j,4.68428+2.18114j,1.3258232393539
"v0080(,)",2,1.04991+2.23219j,1.14548-0.60998j,1.52862637765241
"v0080(,)",1,1.04991+2.23219j,1.14548-0.60998j,1.52862637765241
"v0084(,)",1,1.04987-2.23324j,1.14535+0.61115j,1.52864025964302
"v0084(,)",2,1.04987-2.23324j,1.14535+0.61115j,1.52864025964302
"v0084(,)",0,0.02291+2.293j,4.71105-2.26248j,1.32520107501173
"v0085(,)",1,1.06292+2.22507j,1.1323-0.59989j,1.52854169682483
"v0085(,)",0,0.02291+2.293j,4.71105+0.87912j,1.32520107501173
"v0085(,)",2,1.06292+2.22507j,1.1323-0.59989j,1.52854169682483
"v0086(,)",1,0.95183+3.13762j,1.25911-1.67764j,1.61433986658333
"v0086(,)",4,1.07324-2.23547j,1.04944-2.2386j,1.48077229652121
"v0086(,)",3,1.04941-2.23856j,1.07328-2.2355j,1.47835888697643
"v0086(,)",2,0.9731-3.13754j,1.24856-1.67558j,1.61979380487985
"v0086(,)",0,0.02288+1.36106j,4.93314+2.92392j,1.91028883727054
"v0087(,)",2,0.96622+3.13102j,1.24961+1.67975j,1.61602621169567
"v0087(,)",3,1.05474+2.2469j,1.06779+2.22704j,1.47979707970598
"v0087(,)",0,0.02257+1.3608j,4.94641-2.0613j,1.92166495751469
"v0087(,)",4,1.06776+2.22708j,1.05477+2.24686j,1.47900319730998
"v0087(,)",1,0.95854-3.13109j,1.25793+1.67318j,1.61780664780719
"v0089(,)",1,1.07286+2.23412j,1.11975-0.60805j,1.52871341139161
"v0089(,)",0,0.02267-2.6621j,4.72139-0.30411j,1.31399381400171
"v0089(,)",2,1.07286+2.23412j,1.11975-0.60805j,1.52871341139161
"v0090(,)",1,1.04976-2.23859j,1.14457+0.61715j,1.52869755428528
"v0090(,)",0,0.02217+1.89921j,4.74372-2.71924j,1.32108282514829
"v0090(,)",2,1.04976-2.23859j,1.14457+0.61715j,1.52869755428528
"v0091(,)",1,1.06783+2.22735j,1.12651-0.60154j,1.52862745542471
"v0091(,)",2,1.06783+2.22735j,1.12651-0.60154j,1.52862745542471
"v0091(,)",0,0.02217+1.89921j,4.74372+0.42236j,1.32108282514829
"v0092(,)",2,1.05094+2.24186j,1.14268-0.62062j,1.52869271510203
"v0092(,)",0,0.02179+2.7733j,4.76119+3.02275j,1.31832258332841
"v0092(,)",1,1.05094+2.24186j,1.14268-0.62062j,1.52869271510203
"v0093(,)",1,1.07027-2.22989j,1.12337+0.60388j,1.52867181311826
"v0093(,)",0,0.02179+2.7733j,4.76119-0.11884j,1.31832258332841
"v0093(,)",2,1.07027-2.22989j,1.12337+0.60388j,1.52867181311826
"v0094(,)",1,1.05228-2.2308j,1.14307+0.60803j,1.52857565436227
"v0094(,)",2,1.05228-2.2308j,1.14307+0.60803j,1.52857565436227
"v0094(,)",0,0.02083-2.61372j,4.80599-1.97764j,1.32555946574057
"v0095(,)",2,1.05965+2.22619j,1.13571-0.60168j,1.5285240437338
"v0095(,)",0,0.02083-2.61372j,4.80599+1.16396j,1.32555946574057
"v0095(,)",1,1.05965+2.22619j,1.13571-0.60168j,1.5285240437338
"v0097(,)",0,0.02044+2.73995j,5.04618+1.74757j,1.9172034990535
"v0097(,)",3,1.05839-2.24737j,1.06408-2.22663j,1.48020866202855
"v0097(,)",2,0.96274-3.13144j,1.25104-1.68048j,1.61488095771801
"v0097(,)",4,1.06408-2.22666j,1.05839-2.24733j,1.47845556488265
"v0097(,)",1,0.96201+3.13145j,1.25638-1.6725j,1.61883167141419
"v0098(,)",2,1.07129-2.23305j,1.12166+0.60716j,1.52867594408911
"v0098(,)",0,0.02047+2.33197j,4.82353+0.17281j,1.31555837920991
"v0098(,)",1,1.07129-2.23305j,1.12166+0.60716j,1.52867594408911
"v0099(,)",1,1.05327+2.24416j,1.13966-0.62278j,1.52865291927772
"v0099(,)",2,1.05327+2.24416j,1.13966-0.62278j,1.52865291927772
"v0099(,)",0,0.02047+2.33197j,4.82353-2.96878j,1.31555837920991
"v0100(,)",0,0.02006-2.62376j,4.84367+2.13366j,1.3245600995388
"v0100(,)",2,1.05179+2.23245j,1.14334-0.60995j,1.52860122379273
"v0100(,)",1,1.05179+2.23245j,1.14334-0.60995j,1.52860122379273
"v0101(,)",1,1.06135-2.22647j,1.13378+0.6017j,1.52853171528714
"v0101(,)",2,1.06135-2.22647j,1.13378+0.6017j,1.52853171528714
"v0101(,)",0,0.02006-2.62376j,4.84367-1.00793j,1.3245600995388
"v0102(,)",0,0.02013-2.58142j,5.0624-2.77866j,1.90814393648374
"v0102(,)",2,0.97223+3.1394j,1.25035-1.67335j,1.62069049244344
"v0102(,)",3,1.05179-2.23246j,1.07081-2.24171j,1.47781779363187
"v0102(,)",1,0.9527-3.13944j,1.25712-1.67995j,1.61325732852502
"v0102(,)",4,1.07082-2.24167j,1.05177-2.23249j,1.48110731039535
"v0104(,)",4,1.07124-2.23371j,1.0514-2.24032j,1.48028569321642
"v0104(,)",1,0.95401+3.13644j,1.2585-1.67658j,1.61527645924369
"v0104(,)",2,0.97087-3.13636j,1.24914-1.67657j,1.61877044019347
"v0104(,)",3,1.05137-2.24031j,1.07128-2.23372j,1.4787440761405
"v0104(,)",0,0.01994+2.25968j,5.07096+2.73198j,1.91452407540092
"v0106(,)",2,0.97152-3.13935j,1.24959-1.67525j,1.61958286029893
"v0106(,)",3,1.05144-2.23712j,1.0712-2.23697j,1.47836467483912
"v0106(,)",0,0.01879+2.7594j,5.13078+3.04421j,1.91189385284497
"v0106(,)",1,0.95339+3.13939j,1.25799-1.67797j,1.61444126888655
"v0106(,)",4,1.07118-2.23695j,1.05146-2.23715j,1.48064864344023
"v0107(,)",4,1.07087+2.23937j,1.05175+2.23476j,1.48087192160815
"v0107(,)",1,0.95316+3.14153j,1.25749+1.67897j,1.61387186142752
"v0107(,)",0,0.01873+1.84039j,5.13448+2.99131j,1.91019047996655
"v0107(,)",2,0.97176-3.14153j,1.25004+1.67429j,1.62011764269642
"v0107(,)",3,1.05175+2.23473j,1.07087+2.23941j,1.47809864585475
"v0108(,)",0,0.01854+2.75928j,5.14353-1.94581j,1.92053166152345
"v0108(,)",2,0.96453+3.13261j,1.25066+1.67957j,1.61576664714459
"v0108(,)",3,1.05688+2.24571j,1.06564+2.22828j,1.47988278665599
"v0108(,)",4,1.06563+2.22831j,1.05689+2.24568j,1.47887312613452
"v0108(,)",1,0.96025-3.13265j,1.25683+1.67342j,1.6180333928815
"v0109(,)",4,1.06341-2.22758j,1.05907-2.24644j,1.47848838494372
"v0109(,)",1,0.96233-3.13243j,1.25146-1.68021j,1.61495715166253
"v0109(,)",2,0.96245+3.13243j,1.25597-1.6728j,1.61878633186629
"v0109(,)",3,1.05908-2.24647j,1.0634-2.22754j,1.48018777228682
"v0109(,)",0,0.01845+1.84038j,5.14863+1.70495j,1.91717502008202
"v0110(,)",2,1.05162+2.23815j,1.14256-0.61634j,1.52865573655623
"v0110(,)",0,0.01854+2.2731j,4.9227+2.70053j,1.32087652879506
