"name","left geod","right geod","ortho"
"v0224(,)",0.23786+0.95457*1j,0.62724+1.67602*1j,1.47222-0.33841*1j
"v0226(,)",0.20479+0.88655*1j,0.58162-1.69836*1j,1.57388+0.78975*1j
"v0234(,)",0.56959-1.67802*1j,0.56959-1.67802*1j,1.75068+0.87809*1j
"v0234(,)",0.1223-2.81625*1j,0.56959-1.67802*1j,1.83435+0.90991*1j
"v0241(,)",0.59703+1.65419*1j,0.59703+1.65419*1j,1.69382-0.81744*1j
"v0241(,)",0.10115-2.84268*1j,0.59703+1.65419*1j,1.91043-0.23462*1j
"v0243(,)",0.09758+1.45184*1j,0.55529+1.66571*1j,1.9522-1.22549*1j
"v0243(,)",0.55529+1.66571*1j,0.55529+1.66571*1j,1.78628-0.85167*1j
"v0244(,)",0.09434+2.80149*1j,0.55273-1.63103*1j,2.01354-1.43934*1j
"v0244(,)",0.55273-1.63103*1j,0.55273-1.63103*1j,1.75844-2.09526*1j
"v0245(,)",0.09365+1.91565*1j,0.56431+1.66959*1j,1.96884-1.02763*1j
"v0245(,)",0.56431+1.66959*1j,0.56431+1.66959*1j,1.76464-0.85938*1j
"v0246(,)",0.59252-1.63416*1j,0.59252-1.63416*1j,1.6817-2.07298*1j
"v0247(,)",0.58815-1.62998*1j,0.58815-1.62998*1j,1.71831+0.76677*1j
"v0247(,)",0.0885+1.18051*1j,0.58815-1.62998*1j,1.97605+2.83189*1j
"v0250(,)",0.55009-1.64286*1j,0.55009-1.64286*1j,1.76889-2.07141*1j
"v0252(,)",0.55414-1.65863*1j,0.55414-1.65863*1j,1.78979+0.83536*1j
"v0252(,)",0.08206+1.33364*1j,0.55414-1.65863*1j,2.03779+1.3532*1j
"v0253(,)",0.57402+1.62596*1j,0.57402+1.62596*1j,1.71334+2.09592*1j
"v0253(,)",0.07903+2.82596*1j,0.57402+1.62596*1j,2.08695+0.93846*1j
"v0254(,)",0.56699-1.66649*1j,0.56699-1.66649*1j,1.75897+0.85171*1j
"v0254(,)",0.07918+2.26211*1j,0.56699-1.66649*1j,2.05069+0.98698*1j
"v0255(,)",0.55821-1.63127*1j,0.55821-1.63127*1j,1.78311+0.77338*1j
"v0256(,)",0.55605-1.63387*1j,0.55605-1.63387*1j,1.78769+0.77927*1j
"v0257(,)",0.55461+1.63684*1j,0.55461+1.63684*1j,1.79066-0.78596*1j
"v0258(,)",0.55198+1.64776*1j,0.55198+1.64776*1j,1.76662+2.06034*1j
"v0259(,)",0.5546-1.63729*1j,0.5546-1.63729*1j,1.75723-2.08139*1j
"v0259(,)",0.07456+1.89974*1j,0.5546-1.63729*1j,2.12987-1.53241*1j
"v0260(,)",0.0739+1.93124*1j,0.5909-1.64822*1j,2.06911+0.13076*1j
"v0260(,)",0.5909-1.64822*1j,0.5909-1.64822*1j,1.70873+0.80577*1j
"v0261(,)",0.07314-1.45932*1j,0.59034+1.64225*1j,2.07317+0.0262*1j
"v0261(,)",0.59034+1.64225*1j,0.59034+1.64225*1j,1.71123-0.79284*1j
"v0262(,)",0.55395-1.63993*1j,0.55395-1.63993*1j,1.79191+0.7929*1j
"v0262(,)",0.07203-2.67274*1j,0.55395-1.63993*1j,2.09831+1.83085*1j
"v0263(,)",0.56274-1.66299*1j,0.56274-1.66299*1j,1.76936+0.84432*1j
"v0263(,)",0.0722+1.68188*1j,0.56274-1.66299*1j,2.09824+1.11879*1j
"v0264(,)",0.57053-1.62784*1j,0.57053-1.62784*1j,1.75656+0.76472*1j
"v0264(,)",0.07094-2.71464*1j,0.57053-1.62784*1j,2.09456+2.40907*1j
"v0265(,)",0.06739+1.82175*1j,0.57335+1.62883*1j,2.11913-2.48754*1j
"v0265(,)",0.57335+1.62883*1j,0.57335+1.62883*1j,1.75035-0.76653*1j
"v0267(,)",0.58+1.63203*1j,0.58+1.63203*1j,1.70438+2.08172*1j
"v0267(,)",0.06379+1.43968*1j,0.58+1.63203*1j,2.19022+0.73147*1j
"v0268(,)",0.57584+1.66252*1j,0.57584+1.66252*1j,1.72177+2.02359*1j
"v0269(,)",0.58801+1.649*1j,0.58801+1.649*1j,1.71491-0.80813*1j
"v0269(,)",0.06346+2.24768*1j,0.58801+1.649*1j,2.14681-0.16196*1j
"v0270(,)",0.06337+1.76471*1j,0.57567-1.63031*1j,2.14911+2.56231*1j
"v0270(,)",0.57567-1.63031*1j,0.57567-1.63031*1j,1.74512+0.76944*1j
"v0271(,)",0.06216+2.27434*1j,0.55788+1.63794*1j,2.21845-1.64066*1j
"v0271(,)",0.55788+1.63794*1j,0.55788+1.63794*1j,1.75067+2.07874*1j
"v0272(,)",0.57017+1.66219*1j,0.57017+1.66219*1j,1.73302+2.02549*1j
"v0273(,)",0.58618+1.63994*1j,0.58618+1.63994*1j,1.72075-0.78864*1j
"v0273(,)",0.06091+1.33231*1j,0.58618+1.63994*1j,2.16616-3.01537*1j
"v0274(,)",0.06001+1.91573*1j,0.57583+1.63137*1j,2.22356+0.85819*1j
"v0274(,)",0.57583+1.63137*1j,0.57583+1.63137*1j,1.71213+2.08467*1j
"v0276(,)",0.5602+1.63598*1j,0.5602+1.63598*1j,1.77834-0.78359*1j
"v0276(,)",0.05909+2.35147*1j,0.5602+1.63598*1j,2.19318-2.02566*1j
"v0277(,)",0.05942-1.69678*1j,0.55705-1.64127*1j,2.24155-1.60682*1j
"v0277(,)",0.55705-1.64127*1j,0.55705-1.64127*1j,1.75367-2.07216*1j
"v0278(,)",0.57745+1.63209*1j,0.57745+1.63209*1j,1.74102-0.77304*1j
"v0278(,)",0.05908-2.65918*1j,0.57745+1.63209*1j,2.18372-2.63271*1j
"v0279(,)",0.58433-1.65511*1j,0.58433-1.65511*1j,1.7035-2.03609*1j
"v0280(,)",0.56777-1.66108*1j,0.56777-1.66108*1j,1.73763-2.02828*1j
"v0281(,)",0.55791-1.65306*1j,0.55791-1.65306*1j,1.75581-2.04733*1j
"v0282(,)",0.05663+2.36911*1j,0.55826-1.63998*1j,2.21645+1.88085*1j
"v0282(,)",0.55826-1.63998*1j,0.55826-1.63998*1j,1.78228+0.79264*1j
"v0283(,)",0.05634+1.35047*1j,0.58113-1.63521*1j,2.25162+2.49891*1j
"v0283(,)",0.58113-1.63521*1j,0.58113-1.63521*1j,1.70345-2.07521*1j
"v0284(,)",0.05654-2.5879*1j,0.56283+1.6583*1j,2.21936-1.18976*1j
"v0284(,)",0.56283+1.6583*1j,0.56283+1.6583*1j,1.76983-0.83353*1j
"v0285(,)",0.05623-2.72805*1j,0.55726+1.64964*1j,2.22295+1.59494*1j
"v0285(,)",0.55726+1.64964*1j,0.55726+1.64964*1j,1.78359-0.81446*1j
"v0286(,)",0.58608+1.64559*1j,0.58608+1.64559*1j,1.71986-0.80101*1j
"v0286(,)",0.05548+1.67282*1j,0.58608+1.64559*1j,2.21418-0.05452*1j
"v0288(,)",0.57222-1.63265*1j,0.57222-1.63265*1j,1.75231+0.77496*1j
"v0288(,)",0.0527+2.33695*1j,0.57222-1.63265*1j,2.24358+2.46247*1j
"v0289(,)",0.55881-1.65096*1j,0.55881-1.65096*1j,1.77994+0.8173*1j
"v0289(,)",0.05188+1.83234*1j,0.55881-1.65096*1j,2.2627+1.48656*1j
"v0290(,)",0.05187+1.84793*1j,0.55878+1.6508*1j,2.30793-1.20188*1j
"v0290(,)",0.55878+1.6508*1j,0.55878+1.6508*1j,1.75333+2.05179*1j
"v0291(,)",0.56443+1.65779*1j,0.56443+1.65779*1j,1.74363+2.03579*1j
"v0292(,)",0.57455-1.63348*1j,0.57455-1.63348*1j,1.71547-2.08109*1j
"v0292(,)",0.05102+2.26025*1j,0.57455-1.63348*1j,2.30562-0.88205*1j
"v0293(,)",0.58466-1.65008*1j,0.58466-1.65008*1j,1.70154-2.04563*1j
"v0294(,)",0.57341+1.65968*1j,0.57341+1.65968*1j,1.72597+2.02978*1j
"v0295(,)",0.0502+2.4407*1j,0.56471+1.6576*1j,2.27777-1.14746*1j
"v0295(,)",0.56471+1.6576*1j,0.56471+1.6576*1j,1.76564-0.83165*1j
"v0299(,)",0.56037+1.65187*1j,0.56037+1.65187*1j,1.7763-0.81919*1j
"v0299(,)",0.04768+1.7568*1j,0.56037+1.65187*1j,2.30437-1.43112*1j
"v0301(,)",0.04725+2.38066*1j,0.5753+1.63465*1j,2.29717-2.59245*1j
"v0301(,)",0.5753+1.63465*1j,0.5753+1.63465*1j,1.74533-0.77891*1j
"v0302(,)",0.57628+1.63521*1j,0.57628+1.63521*1j,1.71278+2.07704*1j
"v0302(,)",0.04669-1.68612*1j,0.57628+1.63521*1j,2.34876+0.79595*1j
"v0303(,)",0.0461-1.74276*1j,0.55983+1.64905*1j,2.36627-1.25638*1j
"v0303(,)",0.55983+1.64905*1j,0.55983+1.64905*1j,1.75059+2.05508*1j
"v0304(,)",0.58221-1.65192*1j,0.58221-1.65192*1j,1.70676-2.04277*1j
"v0307(,)",0.04354+1.86634*1j,0.56651-1.65668*1j,2.38989+0.81002*1j
"v0307(,)",0.56651-1.65668*1j,0.56651-1.65668*1j,1.73911-2.03753*1j
"v0308(,)",0.56185+1.65245*1j,0.56185+1.65245*1j,1.77286-0.82031*1j
"v0308(,)",0.04371+2.65368*1j,0.56185+1.65245*1j,2.34726-1.3802*1j
"v0309(,)",0.04329-2.74565*1j,0.58109+1.64032*1j,2.38344-2.64675*1j
"v0309(,)",0.58109+1.64032*1j,0.58109+1.64032*1j,1.70536+2.06545*1j
"v0311(,)",0.57359-1.65738*1j,0.57359-1.65738*1j,1.72504-2.03431*1j
"v0312(,)",0.04239-2.73204*1j,0.57991-1.63914*1j,2.35023+2.86519*1j
"v0312(,)",0.57991-1.63914*1j,0.57991-1.63914*1j,1.73458+0.78801*1j
"v0313(,)",0.57199+1.65736*1j,0.57199+1.65736*1j,1.72824+2.03476*1j
"v0314(,)",0.56114-1.64333*1j,0.56114-1.64333*1j,1.74598-2.06643*1j
"v0314(,)",0.04177+2.42974*1j,0.56114-1.64333*1j,2.41482-1.63136*1j
"v0316(,)",0.041-2.64118*1j,0.56094+1.64774*1j,2.4241+1.83676*1j
"v0316(,)",0.56094+1.64774*1j,0.56094+1.64774*1j,1.74788+2.05742*1j
"v0317(,)",0.04087+2.32815*1j,0.56135+1.64958*1j,2.38038-1.50781*1j
"v0317(,)",0.56135+1.64958*1j,0.56135+1.64958*1j,1.77435-0.81388*1j
"v0319(,)",0.58197+1.64505*1j,0.58197+1.64505*1j,1.70521+2.05607*1j
"v0319(,)",0.04008+2.76099*1j,0.58197+1.64505*1j,2.42134+0.2753*1j
"v0321(,)",0.57977+1.6405*1j,0.57977+1.6405*1j,1.73464-0.791*1j
"v0321(,)",0.0388+1.83459*1j,0.57977+1.6405*1j,2.39487-2.9115*1j
"v0322(,)",0.03847+1.84682*1j,0.57948-1.64027*1j,2.44357+2.60176*1j
"v0322(,)",0.57948-1.64027*1j,0.57948-1.64027*1j,1.70842-2.06609*1j
"v0323(,)",0.03837+2.44633*1j,0.58153-1.64537*1j,2.40072+0.02932*1j
"v0323(,)",0.58153-1.64537*1j,0.58153-1.64537*1j,1.72993+0.8014*1j
"v0324(,)",0.58028+1.65137*1j,0.58028+1.65137*1j,1.71034+2.04437*1j
"v0324(,)",0.03813+2.27105*1j,0.58028+1.65137*1j,2.44726+3.09253*1j
"v0325(,)",0.03733-1.72768*1j,0.56801-1.65557*1j,2.46591+0.76542*1j
"v0325(,)",0.56801-1.65557*1j,0.56801-1.65557*1j,1.73578-2.03937*1j
"v0326(,)",0.57615+1.63792*1j,0.57615+1.63792*1j,1.71404+2.07182*1j
"v0326(,)",0.03715-2.59375*1j,0.57615+1.63792*1j,2.4632+0.74685*1j
"v0327(,)",0.03624-1.69776*1j,0.58038-1.64998*1j,2.47274-0.01772*1j
"v0327(,)",0.58038-1.64998*1j,0.58038-1.64998*1j,1.70975-2.04703*1j
"v0328(,)",0.56712+1.65463*1j,0.56712+1.65463*1j,1.73731+2.04152*1j
"v0328(,)",0.03546+2.30079*1j,0.56712+1.65463*1j,2.49215-0.8283*1j
"v0329(,)",0.5795-1.64166*1j,0.5795-1.64166*1j,1.73505+0.7936*1j
"v0329(,)",0.03552+1.75596*1j,0.5795-1.64166*1j,2.43955-0.1879*1j
"v0331(,)",0.56342-1.6508*1j,0.56342-1.6508*1j,1.7695+0.81638*1j
"v0331(,)",0.03525+2.38587*1j,0.56342-1.6508*1j,2.45354+1.411*1j
"v0332(,)",0.03449-2.61106*1j,0.57116+1.6555*1j,2.50328-0.60081*1j
"v0332(,)",0.57116+1.6555*1j,0.57116+1.6555*1j,1.72941+2.03869*1j
"v0333(,)",0.0345+1.86006*1j,0.58058+1.64602*1j,2.49717+0.23254*1j
"v0333(,)",0.58058+1.64602*1j,0.58058+1.64602*1j,1.70819+2.05464*1j
"v0334(,)",0.0343-1.74503*1j,0.57815-1.6404*1j,2.50177-0.57964*1j
"v0334(,)",0.57815-1.6404*1j,0.57815-1.6404*1j,1.71104-2.0663*1j
"v0335(,)",0.5629-1.64803*1j,0.5629-1.64803*1j,1.74396-2.0562*1j
"v0335(,)",0.03366-2.39619*1j,0.5629-1.64803*1j,2.52137+1.27539*1j
"v0336(,)",0.5752+1.63872*1j,0.5752+1.63872*1j,1.7162+2.07061*1j
"v0336(,)",0.0328+2.43678*1j,0.5752+1.63872*1j,2.52614+0.77333*1j
"v0338(,)",0.56909-1.65456*1j,0.56909-1.65456*1j,1.73332-2.04113*1j
"v0338(,)",0.03227-2.62881*1j,0.56909-1.65456*1j,2.53807+0.72686*1j
"v0340(,)",0.57705-1.64063*1j,0.57705-1.64063*1j,1.71326-2.06622*1j
"v0340(,)",0.0307-2.64421*1j,0.57705-1.64063*1j,2.55793+2.52652*1j
"v0341(,)",0.57805+1.64176*1j,0.57805+1.64176*1j,1.71169+2.0637*1j
"v0341(,)",0.03074+2.31638*1j,0.57805+1.64176*1j,2.55659+0.52115*1j
"v0343(,)",0.02972+2.42181*1j,0.57161+1.65426*1j,2.57751-0.57477*1j
"v0343(,)",0.57161+1.65426*1j,0.57161+1.65426*1j,1.72819+2.04105*1j
"v0344(,)",0.57938+1.64665*1j,0.57938+1.64665*1j,1.71071+2.05378*1j
"v0344(,)",0.02993-1.73361*1j,0.57938+1.64665*1j,2.56913+0.1959*1j
"v0345(,)",0.5789-1.64877*1j,0.5789-1.64877*1j,1.71228-2.04981*1j
"v0345(,)",0.02941-2.60376*1j,0.5789-1.64877*1j,2.57811-0.05588*1j
"v0347(,)",0.02709-2.40681*1j,0.56917+1.65316*1j,2.6255-0.74976*1j
"v0347(,)",0.56917+1.65316*1j,0.56917+1.65316*1j,1.73279+2.04393*1j
"v0348(,)",0.02626+2.38612*1j,0.57751+1.64309*1j,2.59189+0.17324*1j
"v0348(,)",0.57751+1.64309*1j,0.57751+1.64309*1j,1.73919-0.79708*1j
"v0351(,)",0.02555+2.42832*1j,0.57783-1.64874*1j,2.64921+3.1073*1j
"v0351(,)",0.57783-1.64874*1j,0.57783-1.64874*1j,1.71435-2.05018*1j
"v0352(,)",0.57627+1.64191*1j,0.57627+1.64191*1j,1.71521+2.06401*1j
"v0352(,)",0.02518-2.39409*1j,0.57627+1.64191*1j,2.65762-2.55041*1j
"v0356(,)",0.02172+2.40243*1j,0.57721+1.64675*1j,2.73092-2.95795*1j
"v0356(,)",0.57721+1.64675*1j,0.57721+1.64675*1j,1.71496+2.05427*1j
"v0361(,)",0.45505+2.12558*1j,0.45505+2.12558*1j,1.99159+1.50662*1j
"v0372(,)",0.4742-2.12029*1j,0.4742-2.12029*1j,1.9654-1.49875*1j
"v0372(,)",0.08052-2.82893*1j,0.4742-2.12029*1j,2.13234-0.63255*1j
"v0377(,)",0.45545+2.14097*1j,0.45545+2.14097*1j,2.00213+1.48659*1j
"v0378(,)",0.45697-2.13114*1j,0.45697-2.13114*1j,1.99334-1.49823*1j
"v0378(,)",0.07779+1.8999*1j,0.45697-2.13114*1j,2.155-1.24652*1j
"v0379(,)",0.45605+2.14061*1j,0.45605+2.14061*1j,1.99216-1.89888*1j
"v0380(,)",0.46809+2.15397*1j,0.46809+2.15397*1j,1.97487-1.90833*1j
"v0385(,)",0.48343+2.12767*1j,0.48343+2.12767*1j,1.96546-1.87689*1j
"v0386(,)",0.47858-2.12485*1j,0.47858-2.12485*1j,1.97147+1.87461*1j
"v0387(,)",0.45995+2.13148*1j,0.45995+2.13148*1j,1.98987+1.49569*1j
"v0387(,)",0.06486+2.27436*1j,0.45995+2.13148*1j,2.24456-1.92705*1j
"v0388(,)",0.47957+2.12566*1j,0.47957+2.12566*1j,1.96309+1.48931*1j
"v0388(,)",0.06396+1.44242*1j,0.47957+2.12566*1j,2.24437+0.42553*1j
"v0390(,)",0.46336+2.12761*1j,0.46336+2.12761*1j,1.98838-1.88159*1j
"v0391(,)",0.06275+2.28011*1j,0.45899-2.14108*1j,2.2707-1.75575*1j
"v0391(,)",0.45899-2.14108*1j,0.45899-2.14108*1j,1.98877+1.89826*1j
"v0392(,)",0.47743-2.15123*1j,0.47743-2.15123*1j,1.9801-1.46083*1j
"v0393(,)",0.45938-2.13461*1j,0.45938-2.13461*1j,1.99276-1.49216*1j
"v0393(,)",0.06196-1.69623*1j,0.45938-2.13461*1j,2.26707+1.81558*1j
"v0394(,)",0.06078+1.91816*1j,0.47597+2.12504*1j,2.27145+0.55267*1j
"v0394(,)",0.47597+2.12504*1j,0.47597+2.12504*1j,1.96666+1.49231*1j
"v0395(,)",0.06116-1.70212*1j,0.45906+2.13808*1j,2.28273-1.49454*1j
"v0395(,)",0.45906+2.13808*1j,0.45906+2.13808*1j,1.9898-1.89496*1j
"v0397(,)",0.47282+2.15154*1j,0.47282+2.15154*1j,1.98598+1.46278*1j
"v0398(,)",0.46132+2.14523*1j,0.46132+2.14523*1j,1.99713+1.47729*1j
"v0399(,)",0.05799+1.44092*1j,0.47383-2.15124*1j,2.30615-2.48376*1j
"v0399(,)",0.47383-2.15124*1j,0.47383-2.15124*1j,1.9701+1.90389*1j
"v0402(,)",0.4857-2.13784*1j,0.4857-2.13784*1j,1.96118+1.88747*1j
"v0403(,)",0.47074-2.1509*1j,0.47074-2.1509*1j,1.98827-1.46467*1j
"v0405(,)",0.47135+2.12574*1j,0.47135+2.12574*1j,1.97959-1.87723*1j
"v0406(,)",0.05606+1.34804*1j,0.48056-2.12845*1j,2.30941-0.33769*1j
"v0406(,)",0.48056-2.12845*1j,0.48056-2.12845*1j,1.96375-1.48563*1j
"v0407(,)",0.46324-2.13001*1j,0.46324-2.13001*1j,1.98778+1.88442*1j
"v0409(,)",0.47093-2.15049*1j,0.47093-2.15049*1j,1.97319+1.904*1j
"v0409(,)",0.05504+1.91811*1j,0.47093-2.15049*1j,2.33332+0.77228*1j
"v0410(,)",0.48017-2.12865*1j,0.48017-2.12865*1j,1.96892+1.87859*1j
"v0411(,)",0.05327+1.84612*1j,0.46182+2.14316*1j,2.34002+1.67481*1j
"v0411(,)",0.46182+2.14316*1j,0.46182+2.14316*1j,1.99523+1.47966*1j
"v0412(,)",0.05177+2.2582*1j,0.47491-2.12689*1j,2.35184+2.56435*1j
"v0412(,)",0.47491-2.12689*1j,0.47491-2.12689*1j,1.96906-1.49095*1j
"v0414(,)",0.4676-2.14856*1j,0.4676-2.14856*1j,1.99099-1.46934*1j
"v0415(,)",0.05106+1.35027*1j,0.47547+2.14939*1j,2.36855+2.56249*1j
"v0415(,)",0.47547+2.14939*1j,0.47547+2.14939*1j,1.96899-1.90161*1j
"v0418(,)",0.47524+2.14909*1j,0.47524+2.14909*1j,1.9817+1.46457*1j
"v0419(,)",0.04997-2.60034*1j,0.46162-2.13669*1j,2.37328-1.38964*1j
"v0419(,)",0.46162-2.13669*1j,0.46162-2.13669*1j,1.99133-1.48803*1j
"v0420(,)",0.04992-2.60521*1j,0.46162+2.13674*1j,2.38269-1.5579*1j
"v0420(,)",0.46162+2.13674*1j,0.46162+2.13674*1j,1.98743-1.89256*1j
"v0421(,)",0.46353-2.132*1j,0.46353-2.132*1j,1.98683+1.88661*1j
"v0422(,)",0.48356-2.14066*1j,0.48356-2.14066*1j,1.9674-1.47019*1j
"v0424(,)",0.48333+2.14139*1j,0.48333+2.14139*1j,1.96295-1.89163*1j
"v0425(,)",0.47276+2.12757*1j,0.47276+2.12757*1j,1.97753-1.879*1j
"v0426(,)",0.47646+2.12843*1j,0.47646+2.12843*1j,1.9683+1.48822*1j
"v0426(,)",0.04706-1.68415*1j,0.47646+2.12843*1j,2.39864+0.49079*1j
"v0427(,)",0.04751-1.74422*1j,0.46255+2.14153*1j,2.39717-1.52329*1j
"v0427(,)",0.46255+2.14153*1j,0.46255+2.14153*1j,1.99328+1.4813*1j
"v0428(,)",0.47071+2.1486*1j,0.47071+2.1486*1j,1.97398-1.90218*1j
"v0428(,)",0.04688+2.25805*1j,0.47071+2.1486*1j,2.41314+2.34672*1j
"v0429(,)",0.48296+2.13904*1j,0.48296+2.13904*1j,1.96721+1.47236*1j
"v0431(,)",0.47926+2.13062*1j,0.47926+2.13062*1j,1.96953-1.88097*1j
"v0432(,)",0.47794-2.12976*1j,0.47794-2.12976*1j,1.97118+1.88029*1j
"v0433(,)",0.4819-2.14243*1j,0.4819-2.14243*1j,1.9642+1.893*1j
"v0434(,)",0.46542+2.13131*1j,0.46542+2.13131*1j,1.98489-1.88523*1j
"v0436(,)",0.48261+2.13912*1j,0.48261+2.13912*1j,1.96417-1.88942*1j
"v0438(,)",0.46404-2.13359*1j,0.46404-2.13359*1j,1.98575+1.88825*1j
"v0438(,)",0.04384-2.63837*1j,0.46404-2.13359*1j,2.44578+1.73929*1j
"v0439(,)",0.46928-2.14738*1j,0.46928-2.14738*1j,1.9882-1.4699*1j
"v0440(,)",0.48164-2.1422*1j,0.48164-2.1422*1j,1.97042-1.46944*1j
"v0441(,)",0.04354+2.43023*1j,0.46315-2.13619*1j,2.44158-1.35309*1j
"v0441(,)",0.46315-2.13619*1j,0.46315-2.13619*1j,1.9891-1.48764*1j
"v0442(,)",0.0432+2.42601*1j,0.46302+2.13764*1j,2.45466-1.52175*1j
"v0442(,)",0.46302+2.13764*1j,0.46302+2.13764*1j,1.98558-1.89309*1j
"v0443(,)",0.04261-1.68476*1j,0.47236-2.14783*1j,2.45999-2.42444*1j
"v0443(,)",0.47236-2.14783*1j,0.47236-2.14783*1j,1.97254+1.90091*1j
"v0447(,)",0.04242+2.31725*1j,0.46418-2.14256*1j,2.45296+1.44423*1j
"v0447(,)",0.46418-2.14256*1j,0.46418-2.14256*1j,1.99184-1.47898*1j
"v0448(,)",0.04239-2.64235*1j,0.46338+2.14026*1j,2.45415+1.56801*1j
"v0448(,)",0.46338+2.14026*1j,0.46338+2.14026*1j,1.99142+1.48239*1j
"v0449(,)",0.4752-2.14715*1j,0.4752-2.14715*1j,1.98074-1.46697*1j
"v0450(,)",0.47363+2.12917*1j,0.47363+2.12917*1j,1.97615-1.8806*1j
"v0451(,)",0.4739+2.1473*1j,0.4739+2.1473*1j,1.9824+1.46748*1j
"v0455(,)",0.47237-2.12955*1j,0.47237-2.12955*1j,1.97748+1.88135*1j
"v0457(,)",0.48122+2.13676*1j,0.48122+2.13676*1j,1.96792+1.47592*1j
"v0457(,)",0.03876+2.76214*1j,0.48122+2.13676*1j,2.49221+3.12192*1j
"v0458(,)",0.03793+1.84524*1j,0.4792-2.13285*1j,2.50455+2.90467*1j
"v0458(,)",0.4792-2.13285*1j,0.4792-2.13285*1j,1.96793-1.48154*1j
"v0460(,)",0.4764-2.13082*1j,0.4764-2.13082*1j,1.97266+1.88181*1j
"v0461(,)",0.48102-2.13866*1j,0.48102-2.13866*1j,1.96593+1.88927*1j
"v0463(,)",0.0371+2.75854*1j,0.47922-2.14339*1j,2.52512+0.24993*1j
"v0463(,)",0.47922-2.14339*1j,0.47922-2.14339*1j,1.96673+1.8946*1j
"v0464(,)",0.03648+2.27115*1j,0.48003+2.14183*1j,2.52197-0.32909*1j
"v0464(,)",0.48003+2.14183*1j,0.48003+2.14183*1j,1.97209+1.47073*1j
"v0465(,)",0.03614+2.39836*1j,0.46579-2.13397*1j,2.54164+1.77156*1j
"v0465(,)",0.46579-2.13397*1j,0.46579-2.13397*1j,1.98367+1.88813*1j
"v0467(,)",0.46962+2.1456*1j,0.46962+2.1456*1j,1.98678+1.47195*1j
"v0467(,)",0.03531+2.29926*1j,0.46962+2.1456*1j,2.54185+2.05529*1j
"v0470(,)",0.03491+1.84744*1j,0.47591+2.1454*1j,2.55752-0.48792*1j
"v0470(,)",0.47591+2.1454*1j,0.47591+2.1454*1j,1.96962-1.89747*1j
"v0471(,)",0.03498-1.69443*1j,0.48038+2.13965*1j,2.55312-0.00885*1j
"v0471(,)",0.48038+2.13965*1j,0.48038+2.13965*1j,1.96639-1.89045*1j
"v0472(,)",0.03469-1.69806*1j,0.48004-2.14073*1j,2.54734+0.26567*1j
"v0472(,)",0.48004-2.14073*1j,0.48004-2.14073*1j,1.97149-1.47201*1j
"v0473(,)",0.46514+2.14037*1j,0.46514+2.14037*1j,1.98927+1.48115*1j
"v0473(,)",0.03474+2.39516*1j,0.46514+2.14037*1j,2.55292+1.59887*1j
"v0476(,)",0.47307-2.14585*1j,0.47307-2.14585*1j,1.97239+1.8987*1j
"v0476(,)",0.0338-2.59299*1j,0.47307-2.14585*1j,2.57494-2.46796*1j
"v0477(,)",0.03372-2.61232*1j,0.47308+2.14584*1j,2.56336+2.28066*1j
"v0477(,)",0.47308+2.14584*1j,0.47308+2.14584*1j,1.98262+1.46973*1j
"v0478(,)",0.03393-1.74647*1j,0.4781-2.13297*1j,2.56065+2.86541*1j
"v0478(,)",0.4781-2.13297*1j,0.4781-2.13297*1j,1.96926-1.48206*1j
"v0479(,)",0.48008+2.13759*1j,0.48008+2.13759*1j,1.96969+1.47562*1j
"v0479(,)",0.03328+1.86094*1j,0.48008+2.13759*1j,2.56862+3.08082*1j
"v0480(,)",0.03298+2.43818*1j,0.4756+2.1315*1j,2.5761+0.46877*1j
"v0480(,)",0.4756+2.1315*1j,0.4756+2.1315*1j,1.97121+1.48526*1j
"v0482(,)",0.47622+2.13207*1j,0.47622+2.13207*1j,1.97258-1.88324*1j
"v0482(,)",0.03192-2.41985*1j,0.47622+2.13207*1j,2.59857-2.54121*1j
"v0483(,)",0.03213+1.85773*1j,0.47867-2.14224*1j,2.59694+0.21014*1j
"v0483(,)",0.47867-2.14224*1j,0.47867-2.14224*1j,1.96758+1.89354*1j
"v0485(,)",0.47509+2.14481*1j,0.47509+2.14481*1j,1.97061-1.89709*1j
"v0485(,)",0.03111-1.74472*1j,0.47509+2.14481*1j,2.61527+2.61795*1j
"v0487(,)",0.47719-2.13318*1j,0.47719-2.13318*1j,1.97043-1.48237*1j
"v0487(,)",0.03046-2.64551*1j,0.47719-2.13318*1j,2.61494+2.83033*1j
"v0489(,)",0.02989+2.43759*1j,0.47269-2.14498*1j,2.63648-2.44369*1j
"v0489(,)",0.47269-2.14498*1j,0.47269-2.14498*1j,1.97302+1.89792*1j
"v0490(,)",0.47357+2.1317*1j,0.47357+2.1317*1j,1.9756-1.88346*1j
"v0490(,)",0.0296+2.40778*1j,0.47357+2.1317*1j,2.63739-2.35*1j
"v0493(,)",0.029-2.42076*1j,0.47334-2.14475*1j,2.63889-2.30578*1j
"v0493(,)",0.47334-2.14475*1j,0.47334-2.14475*1j,1.98171-1.47091*1j
"v0494(,)",0.02882-1.73293*1j,0.4791+2.13814*1j,2.64096-0.09598*1j
"v0494(,)",0.4791+2.13814*1j,0.4791+2.13814*1j,1.97114+1.47555*1j
"v0498(,)",0.47876-2.13983*1j,0.47876-2.13983*1j,1.97248-1.47377*1j
