"name","margulis upper","left geod","left power","right geod","right power","ortho"
"v3412(8,1)",1.1160208673595116,0.36426-0.60648j,1,0.78324-1.64254j,1,1.73852+0.14475j
"v3412(8,1)",1.4894117921491428,0.78324-1.64254j,1,0.78324-1.64254j,1,1.54234+0.95852j
"v3348(-1,4)",1.0705835238009207,0.68781+1.60525j,1,0.71882+1.70446j,1,1.0106+0.42457j
"v3409(-1,4)",1.1189936683917487,0.67575+2.53907j,1,0.79967-1.9707j,1,0.89543-0.81399j
"v3350(4,1)",1.2595199213436965,0.56303+2.38702j,1,0.68758+2.31031j,1,1.14722-1.42059j
"v3412(-8,1)",1.1172286661517246,0.34797+0.59051j,1,0.64614-1.67188j,1,1.84695-1.9488j
"v3412(-8,1)",1.5516298647874416,0.64614-1.67188j,1,0.64614-1.67188j,1,1.72573+1.05245j
"v3435(5,1)",1.277940290764074,0.62112+2.14492j,1,0.74483+2.14391j,1,1.17314-2.12881j
"v3452(5,1)",1.3538952095299042,0.76356+2.81523j,1,0.76356+2.81523j,1,1.10415-0.51669j
"v3416(5,1)",1.369818168442265,0.64636-2.25683j,1,0.68134+2.18281j,1,1.28436-1.89369j
"v3445(-5,1)",1.4999037599537286,0.66584-2.78728j,1,0.71812-3.09537j,1,1.31387+0.19087j
"v3453(-5,1)",1.348708674405998,0.76653+2.88088j,1,0.76653+2.88088j,1,1.09155+2.54368j
"v3453(5,1)",1.3747942543682787,0.70147+2.94021j,1,0.70147+2.94021j,1,1.16425-0.6899j
"v3476(5,1)",1.2808192853759113,0.58503-1.84752j,1,0.7791+1.54688j,1,1.31913-2.15356j
"v3445(6,1)",1.4943281379060533,0.62834-2.84388j,1,0.7262-3.13122j,1,1.31289+0.25822j
"v3428(-7,1)",1.1806079195467494,0.30426+0.73263j,1,0.68713-2.62256j,1,1.71044-2.371j
"v3452(-6,1)",1.4051727286744295,0.66596+2.7884j,1,0.66596+2.7884j,1,1.23108+2.65476j
"v3477(5,1)",1.2288837261206667,0.70514+1.69067j,1,0.79791+1.56031j,1,1.20854-2.92335j
"v3471(-5,1)",1.2378438134567782,0.5434-2.19776j,1,0.77404-2.54036j,1,1.09428+0.77364j
"v3528(-5,1)",1.4490046301394757,0.77062-3.06453j,1,0.77062-3.06453j,1,1.19945-0.70553j
"v3529(-6,1)",1.5380942584139263,0.7861+3.12028j,1,0.7861+3.12028j,1,1.2905-0.47794j
"v3528(6,1)",1.5494327714930094,0.74855-3.11999j,1,0.74855-3.11999j,1,1.3272+2.5244j
"m026(,)",1.010882440298067,0.39709+1.53542j,1,0.79418+3.07085j,1,0.93726-1.87794j
"m034(,)",0.9598761426225828,0.55778-1.42316j,1,0.77749+2.92493j,1,0.8254+2.35194j
"s082(,)",1.6343797493095185,0.7821+2.69736j,1,0.7821+2.69736j,1,1.4273+2.79768j
"s090(,)",1.015716401432775,0.32781-1.1181j,1,0.65121-1.68301j,1,1.30147+0.31151j
"s108(,)",1.0329097260991007,0.27525+1.02625j,1,0.5803-1.71655j,1,1.42952+0.82915j
"s134(,)",1.0678990562834663,0.15391+2.7826j,2,0.61188-1.65266j,1,1.69312+0.16412j
"s134(,)",1.4728621820610173,0.61188-1.65266j,1,0.61188-1.65266j,1,1.66183+0.80999j
"s143(,)",1.5513110901873879,0.5544-1.67694j,1,0.5544-1.67694j,1,1.78681+0.87827j
"s150(,)",1.4668677620962036,0.57881-1.61532j,1,0.57881-1.61532j,1,1.69913-2.11398j
"s151(,)",1.086793495530434,0.12496+1.8976j,3,0.60418-1.64066j,1,1.79844-0.00345j
"s151(,)",1.478870198647357,0.60418-1.64066j,1,0.60418-1.64066j,1,1.6817+0.78626j
"s158(,)",1.5215171609422617,0.54409+1.63713j,1,0.54409+1.63713j,1,1.77948+2.08607j
"s159(,)",1.4668477807219504,0.58461+1.62167j,1,0.58461+1.62167j,1,1.69129+2.09932j
"s166(,)",1.485722721006332,0.59885+1.64455j,1,0.59885+1.64455j,1,1.69223-0.79593j
"s166(,)",1.0861047035495317,0.10358+2.27963j,3,0.59885+1.64455j,1,1.89565-0.05011j
"s170(,)",1.4873998653516323,0.59525-1.63532j,1,0.59525-1.63532j,1,1.70207+0.77686j
"s170(,)",1.0995241381500778,0.09895-1.68997j,4,0.59525-1.63532j,1,1.91816+3.00465j
"s174(,)",1.484623051294073,0.59342+1.6587j,1,0.59342+1.6587j,1,1.6871+2.02716j
"s176(,)",1.1229676578504244,0.09282+2.43803j,5,0.55015+1.65732j,1,1.97795-1.42283j
"s176(,)",1.550028539367663,0.55015+1.65732j,1,0.55015+1.65732j,1,1.79913-0.83274j
"s177(,)",1.469564648067552,0.58727-1.62824j,1,0.58727-1.62824j,1,1.68914-2.08595j
"s179(,)",1.5262747349931272,0.54894-1.65103j,1,0.54894-1.65103j,1,1.77416-2.05436j
"s181(,)",1.473699937267317,0.58044-1.62558j,1,0.58044-1.62558j,1,1.70086-2.09381j
"s182(,)",1.481097878640145,0.59363-1.65324j,1,0.59363-1.65324j,1,1.68544-2.0373j
"s186(,)",1.510668990981767,0.57189-1.66678j,1,0.57189-1.66678j,1,1.73051-2.0159j
"s187(,)",1.4793609515050268,0.59231+1.64863j,1,0.59231+1.64863j,1,1.6867+2.04625j
"s188(,)",1.4951430492412223,0.58804+1.63407j,1,0.58804+1.63407j,1,1.71782-0.77559j
"s188(,)",1.106747130796963,0.07815+2.59048j,5,0.58804+1.63407j,1,2.03928-2.90158j
"s189(,)",1.4734313882810421,0.58765+1.63391j,1,0.58765+1.63391j,1,1.69064+2.07523j
"s191(,)",1.5160451577691652,0.5652+1.66373j,1,0.5652+1.66373j,1,1.74344+2.02346j
"s193(,)",1.4790622271183442,0.59011-1.64518j,1,0.59011-1.64518j,1,1.6898-2.05332j
"s194(,)",1.103588581667604,0.06895+2.43637j,5,0.58727-1.63737j,1,2.10307-0.17925j
"s194(,)",1.4969853239825393,0.58727-1.63737j,1,0.58727-1.63737j,1,1.71886+0.78285j
"s195(,)",1.485714306149066,0.58844+1.65302j,1,0.58844+1.65302j,1,1.69514+2.03904j
"s196(,)",1.4771643969469093,0.58393+1.6344j,1,0.58393+1.6344j,1,1.69781+2.0757j
"s196(,)",1.2149767069476718,0.06577+2.41485j,5,0.58393+1.6344j,1,2.17236-2.5453j
"s202(,)",1.4834151120943053,0.58672-1.64702j,1,0.58672-1.64702j,1,1.69675-2.05087j
"s257(,)",1.8512899329623655,0.4798-2.11999j,1,0.4798-2.11999j,1,1.95916-1.49527j
"s262(,)",1.8688697589260654,0.47736+2.15627j,1,0.47736+2.15627j,1,1.9653-1.90775j
"s265(,)",1.8714743574696415,0.47224+2.15597j,1,0.47224+2.15597j,1,1.97024-1.90894j
"s269(,)",1.8543578425217335,0.48598+2.12727j,1,0.48598+2.12727j,1,1.95716+1.48362j
"s277(,)",1.867494820701492,0.47926-2.15261j,1,0.47926-2.15261j,1,1.96444+1.90377j
"s280(,)",1.8612731097698147,0.48796+2.13659j,1,0.48796+2.13659j,1,1.96029+1.4724j
"s282(,)",1.8613262616499033,0.48736-2.14109j,1,0.48736-2.14109j,1,1.95887+1.89054j
"s284(,)",1.8672203894265564,0.48679+2.14284j,1,0.48679+2.14284j,1,1.96484+1.46602j
"s285(,)",1.856669830538735,0.4829+2.12773j,1,0.4829+2.12773j,1,1.96075+1.48498j
"s286(,)",1.8636966580182162,0.48481-2.14665j,1,0.48481-2.14665j,1,1.96036+1.89665j
"s295(,)",1.8684929399208547,0.47703-2.15093j,1,0.47703-2.15093j,1,1.96704+1.90271j
"s305(,)",1.8644264674284854,0.48517-2.13818j,1,0.48517-2.13818j,1,1.96424-1.47214j
"s307(,)",1.8641431650657245,0.48329+2.14414j,1,0.48329+2.14414j,1,1.96241-1.89445j
"s408(,)",1.2675881818240757,0.74128-1.90292j,1,0.77455+2.02764j,1,1.14588+0.00168j
"s428(,)",1.1111088789452441,0.69271-2.05219j,1,0.72895-1.9778j,1,0.95856+0.28238j
"s444(,)",1.1186997184676801,0.70726-2.12665j,1,0.78826-2.11594j,1,0.90629+0.40373j
"s446(,)",1.116788799593326,0.69269-2.01432j,1,0.70362-2.08979j,1,0.9712+0.32512j
"s447(,)",1.1094061841930263,0.71464+2.01995j,1,0.78256+1.9824j,1,0.91773+2.87709j
"s456(,)",1.1206555436315306,0.6857-2.08987j,1,0.75485-2.12078j,1,0.94159+0.38703j
"s470(,)",1.2791356559089386,0.77263+1.95069j,1,0.77791-1.97045j,1,1.14565+3.14139j
"s473(,)",1.118366624346485,0.69448-2.05579j,1,0.73318-2.10323j,1,0.95129+0.35645j
"s483(,)",1.2854685220868698,0.77788-1.93222j,1,0.79168+1.98385j,1,1.14593-3.14115j
"s485(,)",1.1181895614473905,0.70572-2.09503j,1,0.76484-2.10784j,1,0.92374+0.38093j
"s494(,)",1.1112214191670111,0.71801+2.04773j,1,0.75081+2.0049j,1,0.93142-0.29354j
"s501(,)",1.1107962302130212,0.72421-2.03911j,1,0.76528-2.00691j,1,0.92012+0.28898j
"s504(,)",1.1457606167346293,0.66137-2.34867j,1,0.72384+1.87923j,1,1.0071-3.06201j
"s505(,)",1.1466842630675456,0.62647+2.38411j,1,0.75513-1.84216j,1,1.00716-0.12187j
"s510(,)",1.2892922934375897,0.78713+1.94391j,1,0.79386-1.96908j,1,1.14593-0.00019j
"s515(,)",1.1480024682753749,0.74342+1.95948j,1,0.75389-2.365j,1,0.94661+0.03446j
"s516(,)",1.1155326011674789,0.71355-2.04017j,1,0.72876-2.08461j,1,0.94387+0.3358j
"s520(,)",1.1463672815131425,0.76989-2.41464j,1,0.78424+1.97326j,1,0.90862+0.0499j
"s524(,)",1.1158739461504033,0.71448+2.05126j,1,0.73672+2.08771j,1,0.93814-0.34375j
"s542(,)",1.1685612577517956,0.6126+2.41671j,1,0.71734-1.95701j,1,1.04291-0.07659j
"s550(,)",1.1463575528184866,0.70865+2.35501j,1,0.73321-1.9214j,1,0.97653+3.08593j
"s564(,)",1.146394675147744,0.74793+2.39084j,1,0.76496-1.95433j,1,0.93426+3.09026j
"s565(,)",1.1632622827818697,0.63286+2.38003j,1,0.75872-1.979j,1,1.00748-0.03772j
"s586(,)",1.0950998696582874,0.57505-2.00772j,1,0.58704+1.74286j,1,1.09892+0.96153j
"s588(,)",1.1454664035539743,0.68389+2.37138j,1,0.74654-1.89834j,1,0.98067-0.07946j
"s589(,)",1.1461995585694151,0.64776-2.40589j,1,0.77812+1.86245j,1,0.98049+0.12191j
"s598(,)",1.1109633304354856,0.51756+2.05332j,1,0.63197-1.8244j,1,1.09987-0.93412j
"s606(,)",1.145513552456204,0.69651-2.37415j,1,0.74962+1.90969j,1,0.97191+0.07344j
"s607(,)",1.1463722660737485,0.64969+2.41795j,1,0.7902-1.86421j,1,0.97159+3.01371j
"s608(,)",1.1190546619982389,0.52583-1.78907j,1,0.61083+2.06871j,1,1.12504-0.96525j
"s617(,)",1.1586112571521168,0.64274+2.40867j,1,0.75036-1.94626j,1,1.00377+3.06641j
"s620(,)",1.115302988629154,0.57222+1.84186j,1,0.58221-2.00999j,1,1.1114-2.25776j
"s628(,)",1.1575785113947135,0.64849-2.3988j,1,0.76173+1.95193j,1,0.99409-3.07675j
"s632(,)",1.37756444267781,0.62826-2.45067j,1,0.67254-2.03673j,1,1.30292+0.42808j
"s634(,)",1.1248802252708363,0.55252+2.09465j,1,0.566-1.84643j,1,1.12526-0.93623j
"s651(,)",1.121922709708098,0.53395+1.80534j,1,0.59635-2.07879j,1,1.12711+0.95793j
"s654(,)",1.1518318845621092,0.48803+2.24222j,1,0.6975+1.82572j,1,1.10679+0.68975j
"s664(,)",1.4112350540470469,0.58221+2.48691j,1,0.68482+2.07842j,1,1.34189+2.73551j
"s670(,)",1.1243647437060162,0.55721-1.8356j,1,0.56392+2.09117j,1,1.12636-0.94197j
"s672(,)",1.1455509545818883,0.53999+2.21396j,1,0.63061+1.85008j,1,1.11388+0.67825j
"s680(,)",1.3885261132784241,0.61638+2.46311j,1,0.67744+2.04809j,1,1.31486-0.42355j
"s681(,)",1.1463700105668,0.57382-2.27346j,1,0.60312-1.78666j,1,1.12036-0.68463j
"s683(,)",1.1491606628990934,0.52206+2.29796j,1,0.65458+1.75835j,1,1.11986-2.45166j
"s693(,)",1.4062691509589311,0.59356-2.48205j,1,0.68432-2.06898j,1,1.33498-2.72864j
"s706(,)",1.146177662833273,0.55062-2.22365j,1,0.62153-1.83777j,1,1.11619+2.46195j
"s714(,)",1.1749913649359578,0.51675-2.29695j,1,0.6262-1.84965j,1,1.15156-0.62703j
"s716(,)",1.1691551347549176,0.52825+2.29919j,1,0.63928+1.85316j,1,1.13421-2.52118j
"s752(,)",1.4323981091914557,0.61634+2.37815j,1,0.65482-2.33818j,1,1.34414-3.12743j
"s792(,)",1.4333378784443254,0.62627-2.36956j,1,0.64624+2.34885j,1,1.34473+3.13425j
"s807(,)",1.270939073044599,0.55024+2.48268j,1,0.58487+2.44199j,1,1.17858-0.45116j
"v0224(,)",1.0331381611608046,0.23786+0.95457j,1,0.62724+1.67602j,1,1.47222-0.33841j
"v0226(,)",1.0471544555414718,0.20479+0.88655j,1,0.58162-1.69836j,1,1.57388+0.78975j
"v0234(,)",1.5306197238397887,0.56959-1.67802j,1,0.56959-1.67802j,1,1.75068+0.87809j
"v0234(,)",1.0792030023987194,0.1223-2.81625j,2,0.56959-1.67802j,1,1.83435+0.90991j
"v0241(,)",1.4900702697818704,0.59703+1.65419j,1,0.59703+1.65419j,1,1.69382-0.81744j
"v0241(,)",1.0767005645732248,0.10115-2.84268j,2,0.59703+1.65419j,1,1.91043-0.23462j
"v0243(,)",1.1082483919745636,0.09758+1.45184j,4,0.55529+1.66571j,1,1.9522-1.22549j
"v0243(,)",1.5462079732495144,0.55529+1.66571j,1,0.55529+1.66571j,1,1.78628-0.85167j
"v0244(,)",1.1841015616127342,0.09434+2.80149j,2,0.55273-1.63103j,1,2.01354-1.43934j
"v0244(,)",1.506439495538644,0.55273-1.63103j,1,0.55273-1.63103j,1,1.75844-2.09526j
"v0245(,)",1.093334366432453,0.09365+1.91565j,3,0.56431+1.66959j,1,1.96884-1.02763j
"v0245(,)",1.5352760602249425,0.56431+1.66959j,1,0.56431+1.66959j,1,1.76464-0.85938j
"v0246(,)",1.4693190167888681,0.59252-1.63416j,1,0.59252-1.63416j,1,1.6817-2.07298j
"v0247(,)",1.4937827356913749,0.58815-1.62998j,1,0.58815-1.62998j,1,1.71831+0.76677j
"v0247(,)",1.1114722854633743,0.0885+1.18051j,5,0.58815-1.62998j,1,1.97605+2.83189j
"v0250(,)",1.51886692041529,0.55009-1.64286j,1,0.55009-1.64286j,1,1.76889-2.07141j
"v0252(,)",1.5451789565795602,0.55414-1.65863j,1,0.55414-1.65863j,1,1.78979+0.83536j
"v0252(,)",1.1164992681048402,0.08206+1.33364j,5,0.55414-1.65863j,1,2.03779+1.3532j
"v0253(,)",1.480068193564913,0.57402+1.62596j,1,0.57402+1.62596j,1,1.71334+2.09592j
"v0253(,)",1.189529364397601,0.07903+2.82596j,2,0.57402+1.62596j,1,2.08695+0.93846j
"v0254(,)",1.5307511050576859,0.56699-1.66649j,1,0.56699-1.66649j,1,1.75897+0.85171j
"v0254(,)",1.0931686251067183,0.07918+2.26211j,3,0.56699-1.66649j,1,2.05069+0.98698j
"v0255(,)",1.5292630203821584,0.55821-1.63127j,1,0.55821-1.63127j,1,1.78311+0.77338j
"v0256(,)",1.532986745770481,0.55605-1.63387j,1,0.55605-1.63387j,1,1.78769+0.77927j
"v0257(,)",1.5359902610529275,0.55461+1.63684j,1,0.55461+1.63684j,1,1.79066-0.78596j
"v0258(,)",1.520314078615195,0.55198+1.64776j,1,0.55198+1.64776j,1,1.76662+2.06034j
"v0259(,)",1.5093711300482413,0.5546-1.63729j,1,0.5546-1.63729j,1,1.75723-2.08139j
"v0259(,)",1.1974816684385072,0.07456+1.89974j,3,0.5546-1.63729j,1,2.12987-1.53241j
"v0260(,)",1.0882722168197214,0.0739+1.93124j,3,0.5909-1.64822j,1,2.06911+0.13076j
"v0260(,)",1.4957884922845062,0.5909-1.64822j,1,0.5909-1.64822j,1,1.70873+0.80577j
"v0261(,)",1.0954124251208146,0.07314-1.45932j,4,0.59034+1.64225j,1,2.07317+0.0262j
"v0261(,)",1.494841766395161,0.59034+1.64225j,1,0.59034+1.64225j,1,1.71123-0.79284j
"v0262(,)",1.5380895431029677,0.55395-1.63993j,1,0.55395-1.63993j,1,1.79191+0.7929j
"v0262(,)",1.1354475075525483,0.07203-2.67274j,7,0.55395-1.63993j,1,2.09831+1.83085j
"v0263(,)",1.5352570625293043,0.56274-1.66299j,1,0.56274-1.66299j,1,1.76936+0.84432j
"v0263(,)",1.101534692493622,0.0722+1.68188j,4,0.56274-1.66299j,1,2.09824+1.11879j
"v0264(,)",1.5132204818254364,0.57053-1.62784j,1,0.57053-1.62784j,1,1.75656+0.76472j
"v0264(,)",1.13019014000403,0.07094-2.71464j,7,0.57053-1.62784j,1,2.09456+2.40907j
"v0265(,)",1.1262619808340164,0.06739+1.82175j,7,0.57335+1.62883j,1,2.11913-2.48754j
"v0265(,)",1.5102998818904947,0.57335+1.62883j,1,0.57335+1.62883j,1,1.75035-0.76653j
"v0267(,)",1.4790701918418225,0.58+1.63203j,1,0.58+1.63203j,1,1.70438+2.08172j
"v0267(,)",1.2065779925900824,0.06379+1.43968j,4,0.58+1.63203j,1,2.19022+0.73147j
"v0268(,)",1.5039719943118899,0.57584+1.66252j,1,0.57584+1.66252j,1,1.72177+2.02359j
"v0269(,)",1.499388320725349,0.58801+1.649j,1,0.58801+1.649j,1,1.71491-0.80813j
"v0269(,)",1.089884949835954,0.06346+2.24768j,3,0.58801+1.649j,1,2.14681-0.16196j
"v0270(,)",1.1222494490838157,0.06337+1.76471j,7,0.57567-1.63031j,1,2.14911+2.56231j
"v0270(,)",1.5081101210972103,0.57567-1.63031j,1,0.57567-1.63031j,1,1.74512+0.76944j
"v0271(,)",1.2006608943456385,0.06216+2.27434j,3,0.55788+1.63794j,1,2.21845-1.64066j
"v0271(,)",1.5062017039330544,0.55788+1.63794j,1,0.55788+1.63794j,1,1.75067+2.07874j
"v0272(,)",1.509707854561544,0.57017+1.66219j,1,0.57017+1.66219j,1,1.73302+2.02549j
"v0273(,)",1.4989985917915383,0.58618+1.63994j,1,0.58618+1.63994j,1,1.72075-0.78864j
"v0273(,)",1.1015788756750295,0.06091+1.33231j,5,0.58618+1.63994j,1,2.16616-3.01537j
"v0274(,)",1.2014175401037577,0.06001+1.91573j,3,0.57583+1.63137j,1,2.22356+0.85819j
"v0274(,)",1.4825417491239008,0.57583+1.63137j,1,0.57583+1.63137j,1,1.71213+2.08467j
"v0276(,)",1.5287100463458356,0.5602+1.63598j,1,0.5602+1.63598j,1,1.77834-0.78359j
"v0276(,)",1.132273826458192,0.05909+2.35147j,8,0.5602+1.63598j,1,2.19318-2.02566j
"v0277(,)",1.2067768782712303,0.05942-1.69678j,4,0.55705-1.64127j,1,2.24155-1.60682j
"v0277(,)",1.509673988931156,0.55705-1.64127j,1,0.55705-1.64127j,1,1.75367-2.07216j
"v0278(,)",1.5066542808801078,0.57745+1.63209j,1,0.57745+1.63209j,1,1.74102-0.77304j
"v0278(,)",1.1184485586253594,0.05908-2.65918j,7,0.57745+1.63209j,1,2.18372-2.63271j
"v0279(,)",1.490922362671339,0.58433-1.65511j,1,0.58433-1.65511j,1,1.7035-2.03609j
"v0280(,)",1.5115973080472673,0.56777-1.66108j,1,0.56777-1.66108j,1,1.73763-2.02828j
"v0281(,)",1.5172325034399192,0.55791-1.65306j,1,0.55791-1.65306j,1,1.75581-2.04733j
"v0282(,)",1.1302326802545999,0.05663+2.36911j,8,0.55826-1.63998j,1,2.21645+1.88085j
"v0282(,)",1.5326812071469955,0.55826-1.63998j,1,0.55826-1.63998j,1,1.78228+0.79264j
"v0283(,)",1.213742306600364,0.05634+1.35047j,5,0.58113-1.63521j,1,2.25162+2.49891j
"v0283(,)",1.4803774882849043,0.58113-1.63521j,1,0.58113-1.63521j,1,1.70345-2.07521j
"v0284(,)",1.1060127055176874,0.05654-2.5879j,5,0.56283+1.6583j,1,2.21936-1.18976j
"v0284(,)",1.533551980487438,0.56283+1.6583j,1,0.56283+1.6583j,1,1.76983-0.83353j
"v0285(,)",1.121437715057214,0.05623-2.72805j,7,0.55726+1.64964j,1,2.22295+1.59494j
"v0285(,)",1.5376758721276784,0.55726+1.64964j,1,0.55726+1.64964j,1,1.78359-0.81446j
"v0286(,)",1.5007280545365504,0.58608+1.64559j,1,0.58608+1.64559j,1,1.71986-0.80101j
"v0286(,)",1.0953541611895443,0.05548+1.67282j,4,0.58608+1.64559j,1,2.21418-0.05452j
"v0288(,)",1.5129708009358478,0.57222-1.63265j,1,0.57222-1.63265j,1,1.75231+0.77496j
"v0288(,)",1.1229725558128405,0.0527+2.33695j,8,0.57222-1.63265j,1,2.24358+2.46247j
"v0289(,)",1.5361745296117453,0.55881-1.65096j,1,0.55881-1.65096j,1,1.77994+0.8173j
"v0289(,)",1.118156165143692,0.05188+1.83234j,7,0.55881-1.65096j,1,2.2627+1.48656j
"v0290(,)",1.2268580341791946,0.05187+1.84793j,7,0.55878+1.6508j,1,2.30793-1.20188j
"v0290(,)",1.5146831614117509,0.55878+1.6508j,1,0.55878+1.6508j,1,1.75333+2.05179j
"v0291(,)",1.5131191687993324,0.56443+1.65779j,1,0.56443+1.65779j,1,1.74363+2.03579j
"v0292(,)",1.4854022438556256,0.57455-1.63348j,1,0.57455-1.63348j,1,1.71547-2.08109j
"v0292(,)",1.2043321269580993,0.05102+2.26025j,3,0.57455-1.63348j,1,2.30562-0.88205j
"v0293(,)",1.487368300705976,0.58466-1.65008j,1,0.58466-1.65008j,1,1.70154-2.04563j
"v0294(,)",1.5047360164929884,0.57341+1.65968j,1,0.57341+1.65968j,1,1.72597+2.02978j
"v0295(,)",1.1045647329365078,0.0502+2.4407j,5,0.56471+1.6576j,1,2.27777-1.14746j
"v0295(,)",1.5308740325574313,0.56471+1.6576j,1,0.56471+1.6576j,1,1.76564-0.83165j
"v0299(,)",1.5344991307419307,0.56037+1.65187j,1,0.56037+1.65187j,1,1.7763-0.81919j
"v0299(,)",1.1153926127078044,0.04768+1.7568j,7,0.56037+1.65187j,1,2.30437-1.43112j
"v0301(,)",1.1176566435110615,0.04725+2.38066j,8,0.5753+1.63465j,1,2.29717-2.59245j
"v0301(,)",1.5100351858701242,0.5753+1.63465j,1,0.5753+1.63465j,1,1.74533-0.77891j
"v0302(,)",1.4850138268918318,0.57628+1.63521j,1,0.57628+1.63521j,1,1.71278+2.07704j
"v0302(,)",1.2091725190944327,0.04669-1.68612j,4,0.57628+1.63521j,1,2.34876+0.79595j
"v0303(,)",1.223972888762535,0.0461-1.74276j,7,0.55983+1.64905j,1,2.36627-1.25638j
"v0303(,)",1.5122588568149402,0.55983+1.64905j,1,0.55983+1.64905j,1,1.75059+2.05508j
"v0304(,)",1.4909284949440136,0.58221-1.65192j,1,0.58221-1.65192j,1,1.70676-2.04277j
"v0307(,)",1.2437416125130614,0.04354+1.86634j,10,0.56651-1.65668j,1,2.38989+0.81002j
"v0307(,)",1.5101312319126388,0.56651-1.65668j,1,0.56651-1.65668j,1,1.73911-2.03753j
"v0308(,)",1.5327926254803879,0.56185+1.65245j,1,0.56185+1.65245j,1,1.77286-0.82031j
"v0308(,)",1.1131234186070358,0.04371+2.65368j,7,0.56185+1.65245j,1,2.34726-1.3802j
"v0309(,)",1.223509825774882,0.04329-2.74565j,7,0.58109+1.64032j,1,2.38344-2.64675j
"v0309(,)",1.4841098803454125,0.58109+1.64032j,1,0.58109+1.64032j,1,1.70536+2.06545j
"v0311(,)",1.5030763887659415,0.57359-1.65738j,1,0.57359-1.65738j,1,1.72504-2.03431j
"v0312(,)",1.108157975513261,0.04239-2.73204j,7,0.57991-1.63914j,1,2.35023+2.86519j
"v0312(,)",1.5060833665168578,0.57991-1.63914j,1,0.57991-1.63914j,1,1.73458+0.78801j
"v0313(,)",1.5047413692940552,0.57199+1.65736j,1,0.57199+1.65736j,1,1.72824+2.03476j
"v0314(,)",1.5066836150883793,0.56114-1.64333j,1,0.56114-1.64333j,1,1.74598-2.06643j
"v0314(,)",1.2133770864250222,0.04177+2.42974j,5,0.56114-1.64333j,1,2.41482-1.63136j
"v0316(,)",1.2220394734961595,0.041-2.64118j,7,0.56094+1.64774j,1,2.4241+1.83676j
"v0316(,)",1.5100956661731098,0.56094+1.64774j,1,0.56094+1.64774j,1,1.74788+2.05742j
"v0317(,)",1.1166042847288258,0.04087+2.32815j,8,0.56135+1.64958j,1,2.38038-1.50781j
"v0317(,)",1.532405847838189,0.56135+1.64958j,1,0.56135+1.64958j,1,1.77435-0.81388j
"v0319(,)",1.486561798428897,0.58197+1.64505j,1,0.58197+1.64505j,1,1.70521+2.05607j
"v0319(,)",1.2335234272350872,0.04008+2.76099j,9,0.58197+1.64505j,1,2.42134+0.2753j
"v0321(,)",1.5066605206257764,0.57977+1.6405j,1,0.57977+1.6405j,1,1.73464-0.791j
"v0321(,)",1.1067598164251604,0.0388+1.83459j,7,0.57977+1.6405j,1,2.39487-2.9115j
"v0322(,)",1.2218936347601106,0.03847+1.84682j,7,0.57948-1.64027j,1,2.44357+2.60176j
"v0322(,)",1.485600620982078,0.57948-1.64027j,1,0.57948-1.64027j,1,1.70842-2.06609j
"v0323(,)",1.099754065979142,0.03837+2.44633j,5,0.58153-1.64537j,1,2.40072+0.02932j
"v0323(,)",1.5060704593286944,0.58153-1.64537j,1,0.58153-1.64537j,1,1.72993+0.8014j
"v0324(,)",1.4924472534868727,0.58028+1.65137j,1,0.58028+1.65137j,1,1.71034+2.04437j
"v0324(,)",1.2442661784441718,0.03813+2.27105j,11,0.58028+1.65137j,1,2.44726+3.09253j
"v0325(,)",1.2426016404607507,0.03733-1.72768j,11,0.56801-1.65557j,1,2.46591+0.76542j
"v0325(,)",1.5077890115527754,0.56801-1.65557j,1,0.56801-1.65557j,1,1.73578-2.03937j
"v0326(,)",1.4871399530959692,0.57615+1.63792j,1,0.57615+1.63792j,1,1.71404+2.07182j
"v0326(,)",1.2142907055618994,0.03715-2.59375j,5,0.57615+1.63792j,1,2.4632+0.74685j
"v0327(,)",1.241722466925844,0.03624-1.69776j,11,0.58038-1.64998j,1,2.47274-0.01772j
"v0327(,)",1.491425952202254,0.58038-1.64998j,1,0.58038-1.64998j,1,1.70975-2.04703j
"v0328(,)",1.5081061963399045,0.56712+1.65463j,1,0.56712+1.65463j,1,1.73731+2.04152j
"v0328(,)",1.239985147806409,0.03546+2.30079j,11,0.56712+1.65463j,1,2.49215-0.8283j
"v0329(,)",1.5073536872269235,0.5795-1.64166j,1,0.5795-1.64166j,1,1.73505+0.7936j
"v0329(,)",1.1058185610350617,0.03552+1.75596j,7,0.5795-1.64166j,1,2.43955-0.1879j
"v0331(,)",1.5301831304852382,0.56342-1.6508j,1,0.56342-1.6508j,1,1.7695+0.81638j
"v0331(,)",1.1128715731148942,0.03525+2.38587j,8,0.56342-1.6508j,1,2.45354+1.411j
"v0332(,)",1.244743597093606,0.03449-2.61106j,12,0.57116+1.6555j,1,2.50328-0.60081j
"v0332(,)",1.5043941015725213,0.57116+1.6555j,1,0.57116+1.6555j,1,1.72941+2.03869j
"v0333(,)",1.2340193710726504,0.0345+1.86006j,10,0.58058+1.64602j,1,2.49717+0.23254j
"v0333(,)",1.4885648216595746,0.58058+1.64602j,1,0.58058+1.64602j,1,1.70819+2.05464j
"v0334(,)",1.2208826444480747,0.0343-1.74503j,7,0.57815-1.6404j,1,2.50177-0.57964j
