"name","geod","length","ortho","move"
"v0698(,)",1,0.37174+1.31634*1j,2.17417+1.93065*1j,1.55935104081952
"v0698(,)",0,0.06167+2.32567*1j,3.96732-0.51536*1j,1.79081059428625
"v0699(,)",2,0.94411-1.96919*1j,1.578-2.33277*1j,1.72842626448004
"v0699(,)",1,0.91743+1.86869*1j,1.56772+2.41134*1j,1.67442337437777
"v0699(,)",0,0.27367+1.32963*1j,2.49369+0.43919*1j,1.78801647662959
"v0700(,)",0,0.05947+1.83064*1j,3.97719-2.79606*1j,1.61383411571777
"v0700(,)",1,0.37483+2.56167*1j,2.20755+0.34219*1j,1.72891989094805
"v0701(,)",1,0.37472-2.56179*1j,2.18464+2.5492*1j,1.71176150428361
"v0701(,)",0,0.05946+1.84964*1j,4.05603-2.98227*1j,1.86744299052869
"v0702(,)",1,0.38754+2.5804*1j,2.15967+0.28536*1j,1.69374333173306
"v0702(,)",0,0.05929+2.43645*1j,3.9828+0.12042*1j,1.59169547708432
"v0703(,)",1,0.38284-2.55911*1j,2.16417+2.5367*1j,1.71370116417599
"v0703(,)",0,0.05791-2.77113*1j,4.08646-2.19574*1j,1.89561560729486
"v0704(,)",0,0.04268+2.40096*1j,4.43056+0.09988*1j,1.94426060712523
"v0704(,)",1,0.39337+1.89394*1j,2.14605+2.71214*1j,1.88693980049218
"v0705(,)",0,0.05699+2.41713*1j,4.10378+0.57918*1j,1.86312353378795
"v0705(,)",1,0.38521-2.58082*1j,2.14377+2.5916*1j,1.67778726066796
"v0706(,)",1,0.38299-2.55937*1j,2.18152-0.35264*1j,1.72635149168942
"v0706(,)",0,0.05677+2.43704*1j,4.02226-2.69998*1j,1.58948075339835
"v0707(,)",1,0.33014+2.36587*1j,2.35073+0.21843*1j,1.87827135132988
"v0707(,)",0,0.12229+1.44101*1j,3.29002-2.81329*1j,1.65048058358038
"v0708(,)",1,0.40346+1.88623*1j,2.13214+2.729*1j,1.88329394460246
"v0708(,)",0,0.03962-2.61985*1j,4.50915+1.81238*1j,1.97677731048117
"v0709(,)",0,0.19797+1.29716*1j,2.88532-2.12584*1j,1.99196481593628
"v0709(,)",1,0.25249-1.44935*1j,2.62224-2.70046*1j,1.93657039176547
"v0711(,)",0,0.05482+1.75752*1j,4.05834+2.9251*1j,1.60912591733249
"v0711(,)",1,0.37646-2.56151*1j,2.20223-0.34328*1j,1.72794928708795
"v0712(,)",1,0.38991-2.56322*1j,2.14298+2.5436*1j,1.70563023070224
"v0712(,)",0,0.05351+1.88355*1j,4.16899-1.42739*1j,1.90833452447214
"v0713(,)",1,0.37247+2.56799*1j,2.18628-2.56774*1j,1.70170383544343
"v0713(,)",0,0.05287-2.60618*1j,4.1721-2.67193*1j,1.84820347778144
"v0714(,)",1,0.25843-1.60329*1j,2.55642+2.00357*1j,1.83317628252854
"v0714(,)",0,0.14683+1.73083*1j,3.16577+0.13608*1j,1.8371811930067
"v0715(,)",0,0.05263-1.74045*1j,4.17804-3.11042*1j,1.86359025937475
"v0715(,)",1,0.37471-2.56364*1j,2.18338+2.5543*1j,1.70860691599122
"v0716(,)",0,0.1172-2.58845*1j,3.34121-0.65211*1j,1.68793276139467
"v0716(,)",1,0.30199-2.33938*1j,2.41912-0.33597*1j,1.78545265081709
"v0717(,)",1,0.39032+2.57582*1j,2.13438-2.57566*1j,1.68576186948012
"v0717(,)",0,0.05057+2.39793*1j,4.22603+0.10418*1j,1.88801386717982
"v0718(,)",0,0.05195+2.39239*1j,4.13852+0.22091*1j,1.78016345669291
"v0718(,)",1,0.37089-1.31321*1j,2.17498-1.94084*1j,1.55729066905229
"v0719(,)",1,0.37791-2.56165*1j,2.19742-0.34335*1j,1.72669785919718
"v0719(,)",0,0.05031+2.65363*1j,4.14412+3.04375*1j,1.60508761399941
"v0720(,)",1,0.24537-1.47013*1j,2.63112-2.62977*1j,1.86975682371335
"v0720(,)",0,0.19239-1.30648*1j,2.91656-1.20313*1j,1.98028837071654
"v0721(,)",0,0.04886+1.87001*1j,4.25681+2.08067*1j,1.89488438877623
"v0721(,)",1,0.38386+2.56096*1j,2.16034-2.54109*1j,1.71048574377861
"v0722(,)",1,0.40226-1.88573*1j,2.13438-2.72935*1j,1.88466269171287
"v0722(,)",0,0.03366-2.41405*1j,4.6712-1.87062*1j,1.97176027022997
"v0723(,)",0,0.03327+2.41221*1j,4.68331-1.45572*1j,1.97115377795829
"v0723(,)",1,0.40153-1.88848*1j,2.13451-2.7244*1j,1.88586653406324
"v0724(,)",0,0.14295+1.71952*1j,3.17559+0.21846*1j,1.77513317546431
"v0724(,)",1,0.25553+1.61589*1j,2.57241+1.37316*1j,1.83274793991852
"v0725(,)",1,0.37657+2.56317*1j,2.17864-2.55171*1j,1.70885100146043
"v0725(,)",0,0.04752+2.31466*1j,4.28108+2.93406*1j,1.86988047660195
"v0726(,)",1,0.37608-2.56376*1j,2.20267-0.33576*1j,1.72491927605022
"v0726(,)",0,0.0468+2.32976*1j,4.21692+2.74755*1j,1.61142011833843
"v0728(,)",1,0.26915+1.08603*1j,2.49427-0.96917*1j,1.56260352327905
"v0728(,)",0,0.16532+2.32752*1j,2.96282-0.33647*1j,1.64745536998669
"v0729(,)",0,0.04568+2.42498*1j,4.31894-2.59325*1j,1.84975004084341
"v0729(,)",1,0.37367+2.56894*1j,2.18234-2.56942*1j,1.69972628018033
"v0730(,)",0,0.10996+1.89619*1j,3.39614-2.31772*1j,1.62350640728588
"v0730(,)",1,0.33468+2.35707*1j,2.32662+0.24234*1j,1.86481588415258
"v0731(,)",1,0.38792-2.56381*1j,2.14785+2.54628*1j,1.70506005806201
"v0731(,)",0,0.04427-1.71247*1j,4.35758-1.53377*1j,1.90146834635099
"v0734(,)",0,0.24143+1.34158*1j,2.61225-1.69592*1j,1.88713171318714
"v0734(,)",2,0.83942+2.04089*1j,1.6947+2.29555*1j,1.77343372924592
"v0734(,)",1,0.79057-1.85906*1j,1.64121-2.48256*1j,1.64316049314122
"v0735(,)",1,0.38441+2.56251*1j,2.15794-2.54493*1j,1.70787429066073
"v0735(,)",0,0.04158-1.72412*1j,4.41847+1.98276*1j,1.89355537255479
"v0736(,)",0,0.10676+1.41024*1j,3.49863+0.3314*1j,1.88261592337051
"v0736(,)",1,0.31347+2.33272*1j,2.35608-3.05937*1j,1.77438026153393
"v0737(,)",1,0.37827+2.56356*1j,2.19556+0.33719*1j,1.72365607943552
"v0737(,)",0,0.04059+2.38557*1j,4.3592-2.9723*1j,1.60532706427461
"v0739(,)",1,0.30517+2.33858*1j,2.37935-3.06666*1j,1.76898906670542
"v0739(,)",0,0.10423+2.77401*1j,3.51465+0.94709*1j,1.84298954280591
"v0740(,)",0,0.10447+1.33636*1j,3.44864-3.13772*1j,1.66851172347445
"v0740(,)",1,0.32317-2.36603*1j,2.3736-0.22497*1j,1.8703738608952
"v0741(,)",1,0.37654+2.56565*1j,2.17701-2.55847*1j,1.70465697858116
"v0741(,)",0,0.03838-2.39808*1j,4.49466-3.12661*1j,1.86475399167678
"v0742(,)",1,0.3056-2.33819*1j,2.40526-0.3366*1j,1.78716548008866
"v0742(,)",0,0.10346+2.43272*1j,3.46544-0.47249*1j,1.67545667951436
"v0743(,)",1,0.3865-2.56447*1j,2.1512+2.54885*1j,1.70428891953755
"v0743(,)",0,0.03708-2.61543*1j,4.53398-1.6228*1j,1.89592990656483
"v0744(,)",1,0.25825+1.60795*1j,2.55459+1.39159*1j,1.83327878296306
"v0744(,)",0,0.13018+2.3252*1j,3.26525-0.28053*1j,1.74117967163907
"v0745(,)",0,0.10128+2.77979*1j,3.53854-2.04229*1j,1.83752578552124
"v0745(,)",1,0.30254-2.35495*1j,2.3999+3.10275*1j,1.79976747017726
"v0746(,)",1,0.21721+1.43823*1j,2.73556+2.70263*1j,1.83718555891992
"v0746(,)",0,0.1807+2.68011*1j,2.94362-2.16438*1j,1.77545764503864
"v0747(,)",1,0.38466+2.56379*1j,2.15648-2.54817*1j,1.70575358189567
"v0747(,)",0,0.03568-2.62544*1j,4.57158+1.89872*1j,1.89181846942597
"v0748(,)",1,0.25738-1.61189*1j,2.55413+2.02355*1j,1.82997047224349
"v0748(,)",0,0.12869+2.33565*1j,3.29214-0.36658*1j,1.80042397212661
"v0749(,)",1,0.30791+2.36248*1j,2.39362-3.12659*1j,1.8262502666248
"v0749(,)",0,0.10076-1.4138*1j,3.54724+2.64043*1j,1.86904253387595
"v0750(,)",1,0.31865+2.33306*1j,2.34431-3.06358*1j,1.78574698074177
"v0750(,)",0,0.10054-1.36707*1j,3.56259+0.03078*1j,1.90655945300636
"v0751(,)",1,0.22428+1.43448*1j,2.72031+2.72004*1j,1.87448091218185
"v0751(,)",0,0.18063+1.81971*1j,2.94964-2.57886*1j,1.8213127173406
"v0752(,)",1,0.2127-2.70172*1j,2.72418-0.60124*1j,1.61117572127803
"v0752(,)",0,0.2127-2.70172*1j,2.72418-0.60124*1j,1.61117572127803
"v0753(,)",0,0.4254-0.87975*1j,2.06413+3.06502*1j,1.1755131442501
"v0754(,)",0,0.12315-2.77031*1j,3.31283+1.91033*1j,1.72783928532843
"v0754(,)",1,0.28-1.59954*1j,2.49102-1.38271*1j,1.91839976596242
"v0755(,)",1,0.28876+1.60761*1j,2.48198+1.35548*1j,1.96636426653958
"v0755(,)",0,0.1259+1.42025*1j,3.29389-2.64709*1j,1.77578840467684
"v0756(,)",0,0.03174+2.41793*1j,4.68947-1.56858*1j,1.89323967903885
"v0756(,)",1,0.38616-2.56551*1j,2.15148+2.5518*1j,1.70270619444987
"v0757(,)",1,0.21205+1.46277*1j,2.73187+2.63598*1j,1.75277906931873
"v0757(,)",0,0.17669-2.68632*1j,2.97434-0.69467*1j,1.77860418569338
"v0758(,)",1,0.26643-1.09875*1j,2.51447-1.82663*1j,1.58931780355687
"v0758(,)",0,0.14954+2.59179*1j,3.09463+0.52509*1j,1.81388084985895
"v0759(,)",0,0.12358-2.61316*1j,3.34007-0.44034*1j,1.86082656571449
"v0759(,)",1,0.26404+1.60152*1j,2.54402-1.99695*1j,1.85834818871766
"v0760(,)",1,0.38401-2.56471*1j,2.15766+2.551*1j,1.70442807248568
"v0760(,)",0,0.0301-2.40951*1j,4.74147-1.95123*1j,1.8884859536774
"v0761(,)",0,0.17119+2.51614*1j,2.978+1.78166*1j,1.80155221187741
"v0761(,)",1,0.21886-1.43798*1j,2.76334+0.66582*1j,1.86591169893748
"v0762(,)",1,0.24427+1.43972*1j,2.66515-0.63852*1j,1.93691223864315
"v0762(,)",0,0.17727+1.70341*1j,2.93682+3.14027*1j,1.74526590366659
"v0763(,)",0,0.09396-1.36549*1j,3.62038-2.92623*1j,1.88978363605321
"v0763(,)",1,0.31226-2.36381*1j,2.38368+3.13397*1j,1.83647252239006
"v0764(,)",0,0.17419+1.82437*1j,2.99603+0.29274*1j,1.82168611473999
"v0764(,)",1,0.21662-1.46858*1j,2.71775-2.62203*1j,1.75964204771576
"v0765(,)",0,0.16822+2.48926*1j,2.99663-1.52154*1j,1.79807280606821
"v0765(,)",1,0.21546+1.44148*1j,2.77302-0.68403*1j,1.8453931627968
"v0766(,)",0,0.09126+2.27961*1j,3.58327+2.22422*1j,1.62509156207613
"v0766(,)",1,0.33229-2.35441*1j,2.33156-0.25367*1j,1.85609170666763
"v0767(,)",1,0.2802-1.62795*1j,2.50342+2.04713*1j,1.94217830680745
"v0767(,)",0,0.11705+1.41232*1j,3.38456-2.58694*1j,1.83673446223672
"v0768(,)",0,0.11759-2.60494*1j,3.37126-0.51274*1j,1.7925779061366
"v0768(,)",1,0.2596-1.61981*1j,2.56547-1.35749*1j,1.85545621028978
"v0769(,)",1,0.79413+2.30486*1j,1.52756+0.38327*1j,1.66825733016713
"v0769(,)",2,0.95231-1.94649*1j,1.59988-0.22194*1j,1.74567404957406
"v0769(,)",0,0.39707+1.15243*1j,2.32759+0.70309*1j,1.56073361328222
"v0770(,)",1,0.30938+2.33829*1j,2.36949-3.06926*1j,1.77700026286243
"v0770(,)",0,0.08702+1.87902*1j,3.69866+0.73424*1j,1.86310778878587
"v0771(,)",0,0.08772+1.69419*1j,3.62301+2.54408*1j,1.63911332764347
"v0771(,)",1,0.32949-2.35839*1j,2.34503-0.24357*1j,1.86121541454403
"v0772(,)",0,0.11276-2.77023*1j,3.4178+1.91513*1j,1.79286053983135
"v0772(,)",1,0.27041+1.62841*1j,2.521-2.05022*1j,1.89716757014948
"v0773(,)",0,0.1141-1.3517*1j,3.3949-3.00544*1j,1.79840214126917
"v0773(,)",1,0.28856+1.61362*1j,2.48841+1.343*1j,1.97208327447441
"v0774(,)",0,0.19692-2.67669*1j,2.83458-0.77331*1j,1.72323681433205
"v0774(,)",1,0.19867+2.71231*1j,2.78565-2.32144*1j,1.61010245055503
"v0775(,)",1,0.3061+2.35634*1j,2.421+0.27367*1j,1.82880706137216
"v0775(,)",0,0.08351+1.79705*1j,3.67648+1.76645*1j,1.69910784781772
"v0776(,)",1,0.30753-2.35831*1j,2.41802-0.26568*1j,1.83493589880807
"v0776(,)",0,0.08316-2.68716*1j,3.68018-1.94922*1j,1.69805325096212
"v0777(,)",1,0.30631-2.35653*1j,2.39213+3.11016*1j,1.81011632616707
"v0777(,)",0,0.08352+1.88334*1j,3.73421-2.25234*1j,1.85647840297209
"v0778(,)",0,0.08259+1.78591*1j,3.68811-1.58415*1j,1.698353872859
"v0778(,)",1,0.30524-2.35408*1j,2.42181-0.28214*1j,1.82267220318845
"v0779(,)",1,0.23215-1.43548*1j,2.69676-2.72525*1j,1.89982638969116
"v0779(,)",0,0.1651+1.73708*1j,3.04709+2.97924*1j,1.87081481300447
"v0780(,)",0,0.19863-1.82371*1j,2.83287-0.32714*1j,1.77856080749625
"v0780(,)",1,0.20625+2.70865*1j,2.75577-2.28954*1j,1.60866811669709
"v0781(,)",0,0.1647+2.33107*1j,3.00699+2.50214*1j,1.68841023210302
"v0781(,)",1,0.24855+1.45207*1j,2.63005-0.67554*1j,1.91541148977032
"v0782(,)",1,0.20613+2.70887*1j,2.76725+0.55442*1j,1.61622606569733
"v0782(,)",0,0.19956+1.85402*1j,2.79381+0.12363*1j,1.66832637367131
"v0783(,)",0,0.1093-1.3618*1j,3.45632-2.92062*1j,1.86169598128471
"v0783(,)",1,0.28372-1.62427*1j,2.49733+2.03992*1j,1.95603990009022
"v0784(,)",0,0.08044+2.67643*1j,3.71487-1.40453*1j,1.69566666718801
"v0784(,)",1,0.30499-2.35173*1j,2.42045-0.29035*1j,1.81703077176104
"v0785(,)",0,0.3954-1.88558*1j,2.14594+0.41484*1j,1.8927098037756
"v0785(,)",2,0.6894+1.68432*1j,1.83644-0.71558*1j,1.67192111663758
"v0785(,)",1,0.6894+1.68432*1j,1.83644-0.71558*1j,1.67192111663758
"v0786(,)",0,0.07957-2.74389*1j,3.80017-0.4889*1j,1.9354131612274
"v0786(,)",1,0.32512+2.33855*1j,2.33242-3.08076*1j,1.80890550339144
"v0787(,)",1,0.28178-1.60344*1j,2.50316+1.99742*1j,1.93790418983919
"v0787(,)",0,0.10347+1.8005*1j,3.52031+1.72142*1j,1.91259515813902
"v0788(,)",1,0.28407+1.60559*1j,2.49798-2.002*1j,1.94874541892575
"v0788(,)",0,0.10366-2.68662*1j,3.51812-1.94634*1j,1.91448399165787
"v0789(,)",1,0.20498+2.68088*1j,2.79588-2.14731*1j,1.69674063321728
"v0789(,)",0,0.1876+1.2791*1j,2.89245+1.3047*1j,1.89518265201213
"v0790(,)",1,0.26363+1.60506*1j,2.54357-2.00528*1j,1.85720113477304
"v0790(,)",0,0.10508+2.41044*1j,3.50023-0.25135*1j,1.84665382077822
"v0791(,)",1,0.282+1.60366*1j,2.49186+1.37139*1j,1.93208035744638
"v0791(,)",0,0.10368+1.87987*1j,3.48678-2.16647*1j,1.74816193849125
"v0792(,)",1,0.26552+1.0943*1j,2.5149+1.84656*1j,1.58485410969677
"v0792(,)",0,0.1308+2.42336*1j,3.22769-0.29272*1j,1.79336809296498
"v0793(,)",1,0.22337+1.47077*1j,2.69797+2.618*1j,1.78320203240828
"v0793(,)",0,0.1575+1.73542*1j,3.10294+0.08815*1j,1.86580447551022
"v0794(,)",1,0.27899+1.60219*1j,2.50949-1.99489*1j,1.92519107076637
"v0794(,)",0,0.10101+1.7789*1j,3.54431-1.50012*1j,1.90682210886729
"v0795(,)",1,0.31927-2.36171*1j,2.36374+3.13447*1j,1.8436209358913
"v0795(,)",0,0.07428-2.74556*1j,3.861+2.87029*1j,1.91879929122107
"v0796(,)",1,0.26085-1.61688*1j,2.55878-1.36415*1j,1.85674632324016
"v0796(,)",0,0.10123+2.41828*1j,3.51984-0.33183*1j,1.78083818161873
"v0797(,)",0,0.07239-1.71197*1j,3.88518+0.55638*1j,1.87824178753185
"v0797(,)",1,0.31257+2.33903*1j,2.36263-3.07334*1j,1.78494028945516
"v0798(,)",0,0.07145+2.2922*1j,3.89595-0.80915*1j,1.86761838835622
"v0798(,)",1,0.31026-2.34079*1j,2.36935+3.07573*1j,1.78387219167144
"v0799(,)",1,0.20419+1.83222*1j,2.80435-2.62102*1j,1.75180057853563
"v0799(,)",0,0.19262+1.28596*1j,2.88898+1.27282*1j,1.9398188081862
"v0800(,)",0,0.07075-2.72348*1j,3.84023+2.64211*1j,1.67978784337032
"v0800(,)",1,0.31578+2.361*1j,2.393+0.24884*1j,1.85055679755929
"v0801(,)",1,0.27614+1.6019*1j,2.51599-1.99462*1j,1.91252249519334
"v0801(,)",0,0.09658+2.66654*1j,3.58869-1.28538*1j,1.89816286678125
"v0802(,)",0,0.07069-1.84963*1j,3.91658-0.31965*1j,1.92400449128504
"v0802(,)",1,0.32255+2.33887*1j,2.33885-3.07989*1j,1.80447033529715
"v0803(,)",1,0.32571+2.35813*1j,2.35723+0.24836*1j,1.85604603277034
"v0803(,)",0,0.07015-2.59556*1j,3.84723-2.72343*1j,1.64855422950913
"v0804(,)",0,0.09556-2.69088*1j,3.57791-1.9091*1j,1.82979955876877
"v0804(,)",1,0.27606-1.62641*1j,2.52861-1.3246*1j,1.93342048045405
"v0805(,)",0,0.18828+1.28073*1j,2.91267-2.06455*1j,1.91550125831052
"v0805(,)",1,0.194-2.51247*1j,2.88989-1.78631*1j,1.93921836835868
"v0806(,)",0,0.09486+1.80287*1j,3.58568+1.70282*1j,1.82791123540178
"v0806(,)",1,0.27347+1.62655*1j,2.53518+1.32638*1j,1.92269082925898
"v0807(,)",0,0.06876+2.28846*1j,3.93027+2.18088*1j,1.86271337056799
"v0807(,)",1,0.30795+2.35467*1j,2.3864-3.10705*1j,1.80892968256034
"v0808(,)",1,0.30941+2.35688*1j,2.38475-3.11382*1j,1.81638863113319
"v0808(,)",0,0.06881+1.70889*1j,3.93043+2.42516*1j,1.87102903206567
"v0809(,)",1,0.27373-1.6265*1j,2.51551+2.04578*1j,1.91158223072885
"v0809(,)",0,0.09497+1.87748*1j,3.59196-2.14763*1j,1.8129082395413
"v0811(,)",1,0.18945-2.67851*1j,2.88813-0.75794*1j,1.74900973474004
"v0811(,)",0,0.1839+1.85625*1j,2.86715-2.76459*1j,1.65927552171159
"v0813(,)",1,0.27104-1.62595*1j,2.54086-1.32997*1j,1.91173116181616
"v0813(,)",0,0.09246+1.77837*1j,3.6115-1.49973*1j,1.82358424849644
"v0814(,)",1,0.31758-2.3604*1j,2.38644-0.24906*1j,1.85133051898378
"v0814(,)",0,0.06589+1.82997*1j,3.91114-2.79594*1j,1.6739655514988
"v0815(,)",0,0.06588+1.85032*1j,3.97981-3.02967*1j,1.90969006858815
"v0815(,)",1,0.31742+2.36037*1j,2.36744-3.12951*1j,1.83772234061598
"v0816(,)",0,0.18398+1.27806*1j,2.92845-2.05341*1j,1.8878655736782
"v0816(,)",1,0.19002+2.48716*1j,2.91077-1.49528*1j,1.93030238577346
"v0817(,)",1,0.32841+2.34719*1j,2.3299-3.10416*1j,1.83114014832928
"v0817(,)",0,0.06496+2.77946*1j,4.00384-1.232*1j,1.95105238925232
"v0818(,)",1,0.19137-1.85634*1j,2.83458+2.75169*1j,1.66183256111457
"v0818(,)",0,0.1902+1.82175*1j,2.89238+0.33038*1j,1.80168843631597
"v0819(,)",2,0.74062-1.77994*1j,1.67585+0.86526*1j,1.61203239644023
"v0819(,)",1,0.74062-1.77994*1j,1.67585+0.86526*1j,1.61203239644023
"v0819(,)",0,0.38225+2.57023*1j,2.15871+0.57492*1j,1.69572559090186
"v0820(,)",1,0.19112-1.85648*1j,2.848-0.09869*1j,1.66985513235246
"v0820(,)",0,0.19112-1.85648*1j,2.848-0.09869*1j,1.66985513235246
"v0821(,)",1,0.30916-2.35541*1j,2.40978-0.27391*1j,1.83025397489765
"v0821(,)",0,0.0642+2.35691*1j,3.93907-1.83546*1j,1.68911554718065
"v0822(,)",0,0.35769-0.88232*1j,2.25511+1.59522*1j,1.24769607620948
"v0823(,)",0,0.17884+2.70043*1j,2.92137-2.29912*1j,1.70757390931492
"v0823(,)",1,0.17884+2.70043*1j,2.92137-2.29912*1j,1.70757390931492
"v0824(,)",0,0.17446-1.30819*1j,2.95891+2.1541*1j,1.86446342402718
"v0824(,)",1,0.19083+2.67885*1j,2.87988-2.14646*1j,1.74391476235366
"v0825(,)",2,0.71382-1.8387*1j,1.67543+1.00472*1j,1.61599009241833
"v0825(,)",1,0.71382-1.8387*1j,1.67543+1.00472*1j,1.61599009241833
"v0825(,)",0,0.3623-1.31228*1j,2.20162+1.19249*1j,1.57355732875043
"v0826(,)",0,0.06291+2.36554*1j,3.96014+1.51447*1j,1.68808972952788
"v0826(,)",1,0.30799+2.35236*1j,2.41082+0.28539*1j,1.82198146561392
"v0827(,)",1,0.32555+2.35658*1j,2.34359-3.12599*1j,1.84393026045477
"v0827(,)",0,0.06274-2.77533*1j,4.03511-2.16598*1j,1.94255101176166
"v0828(,)",1,0.269-1.62475*1j,2.54509-1.33489*1j,1.9016361426497
"v0828(,)",0,0.08855+2.66764*1j,3.65462-1.3021*1j,1.81728665206787
"v0829(,)",1,0.32054-2.33964*1j,2.34418+3.08041*1j,1.80196550221254
"v0829(,)",0,0.06242-1.73915*1j,4.03937+0.16975*1j,1.91493496687987
"v0830(,)",1,0.20954+2.70091*1j,2.75149-2.24713*1j,1.62760592147875
"v0830(,)",0,0.17879+1.72545*1j,2.94177+0.11198*1j,1.82718428615238
"v0831(,)",1,0.3255+2.35629*1j,2.35602+0.25469*1j,1.85177366615805
"v0831(,)",0,0.06149+2.43277*1j,3.9792-2.61774*1j,1.64609448434271
"v0832(,)",1,0.19144+1.82277*1j,2.88224-2.58313*1j,1.79501225128523
"v0832(,)",0,0.18135-1.30773*1j,2.93985+2.15279*1j,1.90805018731654
"v0833(,)",1,0.31904+2.35952*1j,2.38072+0.25056*1j,1.8510970607695
"v0833(,)",0,0.06083+1.75732*1j,3.99085+2.93912*1j,1.66856076123398
"v0835(,)",0,0.14046+2.61281*1j,3.21444-2.95715*1j,1.9022346518919
"v0835(,)",1,0.23724-1.43998*1j,2.67736-2.71675*1j,1.9058680633093
"v0836(,)",1,0.22342-1.43965*1j,2.71751-2.70485*1j,1.85672254752166
"v0836(,)",0,0.13944+2.34722*1j,3.20952+2.42652*1j,1.81700527289919
"v0837(,)",0,0.08603+1.70825*1j,3.67509+2.38351*1j,1.76306337847278
"v0837(,)",1,0.2823-1.60723*1j,2.49533-1.3633*1j,1.93750734886284
"v0838(,)",1,0.27971-1.60505*1j,2.49849-1.3711*1j,1.92355589115094
"v0838(,)",0,0.08506+2.29232*1j,3.68568+2.08152*1j,1.75013257619101
"v0839(,)",1,0.23624+1.43963*1j,2.69435-0.6498*1j,1.91258785942032
"v0839(,)",0,0.13901+2.58432*1j,3.18196-2.78997*1j,1.75860184491887
"v0840(,)",1,0.18064+2.7027*1j,2.93591+0.58626*1j,1.7155000188685
"v0840(,)",0,0.1686+2.50825*1j,2.96503-1.60048*1j,1.77051255194554
"v0841(,)",0,0.05817+1.73913*1j,4.10344-3.11245*1j,1.90309304238848
"v0841(,)",1,0.31616-2.35895*1j,2.36948+3.12483*1j,1.83257805529597
"v0843(,)",0,0.16744+2.49726*1j,2.97108+1.85876*1j,1.76850581104498
"v0843(,)",1,0.17921-2.69913*1j,2.94775-0.60893*1j,1.73095473796091
"v0844(,)",1,0.18093+2.51622*1j,2.93867+1.77579*1j,1.8610938209458
"v0844(,)",0,0.17578+1.30768*1j,2.98217+1.21421*1j,1.89026147425224
"v0845(,)",1,0.32213+2.34129*1j,2.34144-3.08545*1j,1.8081891232306
"v0845(,)",0,0.0565+2.31526*1j,4.13994-0.37823*1j,1.92233590438256
"v0846(,)",1,0.32014+2.35847*1j,2.37602+0.25292*1j,1.8500814997902
"v0846(,)",0,0.05579+2.65273*1j,4.07723+3.07111*1j,1.66383114102069
"v0847(,)",0,0.08287-2.73653*1j,3.7372+2.80051*1j,1.88481198247486
"v0847(,)",1,0.28415-1.61633*1j,2.49716+2.02446*1j,1.95378186902103
"v0848(,)",1,0.31906-2.34061*1j,2.34839+3.08172*1j,1.80091831995249
"v0848(,)",0,0.05498-2.63639*1j,4.16485+0.03777*1j,1.90823962971889
"v0849(,)",0,0.17111+1.83867*1j,2.96826-2.70743*1j,1.7450431280139
"v0849(,)",1,0.17845+2.69442*1j,2.93658-2.2619*1j,1.73286934309577
"v0850(,)",1,0.21804+1.46395*1j,2.7155+2.63519*1j,1.77535608983788
"v0850(,)",0,0.13489+2.34318*1j,3.25001-0.44125*1j,1.81806173827593
"v0851(,)",0,0.05379+1.87767*1j,4.191-1.36097*1j,1.94420836874043
"v0851(,)",1,0.32675+2.34878*1j,2.33512-3.10703*1j,1.83107783987727
"v0852(,)",1,0.2826+1.61972*1j,2.50725+1.33495*1j,1.95323314665334
"v0852(,)",0,0.08131-2.72872*1j,3.73643+2.71141*1j,1.81217864784913
"v0853(,)",0,0.0799+2.35561*1j,3.77726-1.80843*1j,1.89936960821222
"v0853(,)",1,0.28059+1.60654*1j,2.50548-2.00434*1j,1.93375111033414
"v0854(,)",0,0.05245+1.87405*1j,4.21423+2.04141*1j,1.93912812937253
"v0854(,)",1,0.32498-2.35454*1j,2.3436+3.12035*1j,1.8389644324331
"v0855(,)",0,0.13368+2.61396*1j,3.2701+0.41469*1j,1.89408487141215
"v0855(,)",1,0.22918+1.46932*1j,2.68148+2.62447*1j,1.80941561123563
"v0856(,)",1,0.31801-2.35823*1j,2.36419+3.12448*1j,1.83426634862484
"v0856(,)",0,0.05271+2.31443*1j,4.20361+2.97596*1j,1.91073947356118
"v0857(,)",1,0.17727+2.4871*1j,2.95987-1.50363*1j,1.85507890109002
"v0857(,)",0,0.17179-1.30659*1j,2.99844-1.22299*1j,1.86564051125795
"v0858(,)",1,0.27573+1.62425*1j,2.51235-2.04112*1j,1.91962698045238
"v0858(,)",0,0.0793+1.71191*1j,3.77434+2.34449*1j,1.82802248941081
"v0859(,)",1,0.3172+2.35807*1j,2.38539+0.2572*1j,1.84568666399151
"v0859(,)",0,0.05184+2.33049*1j,4.15124+2.7431*1j,1.67116361822253
"v0860(,)",0,0.05172+2.41945*1j,4.22238+0.49726*1j,1.88789480109809
"v0860(,)",1,0.31456+2.34178*1j,2.35996-3.0813*1j,1.79438418882233
"v0861(,)",0,0.07789+2.29381*1j,3.79118+2.06855*1j,1.81622650663612
"v0861(,)",1,0.27293+1.62427*1j,2.5176-2.04185*1j,1.9067357551179
"v0862(,)",0,0.0513+2.63683*1j,4.22871-2.9882*1j,1.89859785734407
"v0862(,)",1,0.31537-2.3576*1j,2.37037+3.12074*1j,1.828367597356
"v0863(,)",1,0.2769-1.60482*1j,2.51382+2.00106*1j,1.91679288257944
"v0863(,)",0,0.07663+2.37177*1j,3.81893+1.41686*1j,1.89160030081052
