"name","geod","length","ortho","move"
"s031(,)",3,1.73145+3.12771*1j,0.74992-0.65491*1j,1.92166030996341
"s032(,)",0,0.06077+1.36312*1j,3.95348-3.05551*1j,1.88356343067769
"s032(,)",6,1.91767-2.42323*1j,0.96585-2.86727*1j,2.19402542561893
"s032(,)",2,0.99216+3.13446*1j,1.24075+1.67255*1j,1.62629442064709
"s032(,)",1,0.93341-3.13482*1j,1.26785+1.68155*1j,1.60953710483781
"s032(,)",3,1.02974+2.23702*1j,1.09375+2.23727*1j,1.47690952580358
"s032(,)",5,1.78894-2.46212*1j,0.99047-2.87223*1j,2.08890189218886
"s032(,)",4,1.09357+2.23699*1j,1.02991+2.23731*1j,1.48433952556513
"s033(,)",3,1.72861+3.08629*1j,0.77524-0.65815*1j,1.9312847236411
"s033(,)",5,1.7345-3.1242*1j,0.75841-0.67732*1j,1.92862240264673
"s033(,)",4,1.72861+3.08629*1j,0.77524-0.65815*1j,1.9312847236411
"s033(,)",0,0.05886+1.77907*1j,3.7672+2.1139*1j,1.33988326633656
"s033(,)",1,1.03365+2.22321*1j,1.16503-0.60251*1j,1.52884144826429
"s033(,)",6,1.7345-3.1242*1j,0.75841-0.67732*1j,1.92862240264673
"s033(,)",2,1.03365+2.22321*1j,1.16503-0.60251*1j,1.52884144826429
"s034(,)",1,1.06077-2.20585*1j,1.13782+0.57926*1j,1.52823498743983
"s034(,)",2,1.06077-2.20585*1j,1.13782+0.57926*1j,1.52823498743983
"s034(,)",6,1.79618-3.08495*1j,0.73798+0.63008*1j,1.97693183916838
"s034(,)",0,0.05886+1.77907*1j,3.7672-1.02769*1j,1.33988326633656
"s034(,)",4,1.7345-3.1242*1j,0.74669+0.65351*1j,1.92297191646296
"s034(,)",3,1.7345-3.1242*1j,0.74669+0.65351*1j,1.92297191646296
"s034(,)",5,1.79618-3.08495*1j,0.73798+0.63008*1j,1.97693183916838
"s035(,)",4,1.07418-2.20916*1j,1.04799-2.26411*1j,1.47752738151868
"s035(,)",3,1.04788-2.26441*1j,1.07428-2.20887*1j,1.48089917793851
"s035(,)",5,1.80831+2.39581*1j,0.98021+2.87977*1j,2.09832509874591
"s035(,)",6,1.89507+2.49115*1j,0.97439+2.85654*1j,2.17992233923474
"s035(,)",2,0.96818-3.11315*1j,1.24428-1.68574*1j,1.61286402749896
"s035(,)",1,0.95598+3.11346*1j,1.26324-1.66603*1j,1.62046890013219
"s035(,)",0,0.05824+1.3643*1j,3.99476+1.92246*1j,1.91029941113705
"s036(,)",6,1.90058+2.39793*1j,0.96716+2.87231*1j,2.17768356210037
"s036(,)",2,0.99122+3.1351*1j,1.24383-1.66763*1j,1.62818417834664
"s036(,)",1,0.93432-3.13542*1j,1.26358-1.68688*1j,1.60654397199774
"s036(,)",0,0.05868+1.90128*1j,3.99094-2.7749*1j,1.87728306270827
"s036(,)",4,1.08926-2.25072*1j,1.03366-2.22416*1j,1.48482062545852
"s036(,)",5,1.8051+2.48594*1j,0.99062+2.8662*1j,2.1049317193398
"s036(,)",3,1.03378-2.22387*1j,1.08916-2.25102*1j,1.47522450350267
"s037(,)",3,1.06002+2.26662*1j,1.06174+2.20722*1j,1.48211372476938
"s037(,)",5,1.83145-2.38374*1j,0.97606-2.87923*1j,2.11711097848815
"s037(,)",4,1.06187+2.20747*1j,1.05988+2.26636*1j,1.47542175948098
"s037(,)",0,0.05632+1.90236*1j,4.03002-1.50739*1j,1.89418341579532
"s037(,)",1,0.95653+3.11431*1j,1.24871+1.68853*1j,1.60873422104789
"s037(,)",2,0.96768-3.11403*1j,1.25786+1.66371*1j,1.62379461911318
"s037(,)",6,1.8713-2.50187*1j,0.97988-2.8564*1j,2.16110946893842
"s038(,)",0,0.05668-2.67331*1j,3.80499-2.24256*1j,1.33731559768692
"s038(,)",2,1.03323-2.22725*1j,1.16491+0.60708*1j,1.52898464259691
"s038(,)",6,1.73799+3.12149*1j,0.75696+0.68039*1j,1.93119225134042
"s038(,)",1,1.03323-2.22725*1j,1.16491+0.60708*1j,1.52898464259691
"s038(,)",5,1.73799+3.12149*1j,0.75696+0.68039*1j,1.93119225134042
"s038(,)",3,1.72341-3.09299*1j,0.77546+0.66415*1j,1.92654731182328
"s038(,)",4,1.72341-3.09299*1j,0.77546+0.66415*1j,1.92654731182328
"s039(,)",2,1.06469+2.20719*1j,1.13336-0.58009*1j,1.52836366124124
"s039(,)",6,1.80177+3.09163*1j,0.73228-0.63148*1j,1.97958527430937
"s039(,)",1,1.06469+2.20719*1j,1.13336-0.58009*1j,1.52836366124124
"s039(,)",0,0.05668-2.67331*1j,3.80499+0.89904*1j,1.33731559768692
"s039(,)",4,1.73799+3.12149*1j,0.74343-0.6528*1j,1.92469196345718
"s039(,)",5,1.80177+3.09163*1j,0.73228-0.63148*1j,1.97958527430937
"s039(,)",3,1.73799+3.12149*1j,0.74343-0.6528*1j,1.92469196345718
"s040(,)",3,1.70637-3.13108*1j,0.75987-0.70539*1j,1.90298585984235
"s040(,)",5,1.76853-3.11329*1j,0.73852-0.69686*1j,1.95112202160384
"s040(,)",4,1.70637-3.13108*1j,0.75987-0.70539*1j,1.90298585984235
"s040(,)",0,0.05216-2.57533*1j,3.88823-2.9554*1j,1.31347147969566
"s040(,)",1,1.04126+2.25539*1j,1.15126-0.63763*1j,1.52909171070741
"s040(,)",2,1.04126+2.25539*1j,1.15126-0.63763*1j,1.52909171070741
"s040(,)",6,1.76853-3.11329*1j,0.73852-0.69686*1j,1.95112202160384
"s041(,)",0,0.05216-2.57533*1j,3.88823+0.1862*1j,1.31347147969566
"s041(,)",1,1.08709-2.22727*1j,1.10553+0.59785*1j,1.52929421372921
"s041(,)",2,1.08709-2.22727*1j,1.10553+0.59785*1j,1.52929421372921
"s041(,)",6,1.82023+3.13065*1j,0.69742+0.6563*1j,1.98137147550206
"s041(,)",5,1.82023+3.13065*1j,0.69742+0.6563*1j,1.98137147550206
"s041(,)",3,1.76853-3.11329*1j,0.7196+0.65684*1j,1.9423158213831
"s041(,)",4,1.76853-3.11329*1j,0.7196+0.65684*1j,1.9423158213831
"s042(,)",1,0.94179-3.12908*1j,1.26574+1.67663*1j,1.61324594419082
"s042(,)",6,1.90706-2.44445*1j,0.96893-2.86427*1j,2.18650029225481
"s042(,)",2,0.9833+3.12861*1j,1.2427+1.67658*1j,1.62184729346001
"s042(,)",0,0.04904+2.75425*1j,4.16796-2.73477*1j,1.89965862944737
"s042(,)",4,1.08592+2.22879*1j,1.03721+2.24503*1j,1.48206875302352
"s042(,)",5,1.79858-2.44174*1j,0.98651-2.87429*1j,2.0947582621209
"s042(,)",3,1.037+2.24495*1j,1.08612+2.22887*1j,1.47824512216893
"s043(,)",6,1.89061-2.40349*1j,0.96904-2.87206*1j,2.1695440741554
"s043(,)",2,0.98611-3.13501*1j,1.24583+1.66861*1j,1.62634815959254
"s043(,)",1,0.93919+3.13528*1j,1.26151+1.68547*1j,1.60800112994951
"s043(,)",0,0.04898+2.27235*1j,4.17216+2.72666*1j,1.88465154418158
"s043(,)",4,1.08401+2.24956*1j,1.03875+2.2251*1j,1.48384676465151
"s043(,)",3,1.03885+2.2249*1j,1.08392+2.24976*1j,1.47570348170947
"s043(,)",5,1.81461-2.48078*1j,0.98833-2.86601*1j,2.11225771333703
"s044(,)",5,1.80623+2.41655*1j,0.98261+2.87715*1j,2.09861875752859
"s044(,)",3,1.04402-2.25532*1j,1.07863-2.21816*1j,1.47980299436837
"s044(,)",4,1.07846-2.21828*1j,1.04419-2.25519*1j,1.4794964355295
"s044(,)",0,0.04814+2.75588*1j,4.18612+2.22938*1j,1.91735306033624
"s044(,)",1,0.95047+3.12103*1j,1.26394-1.67077*1j,1.61743693087174
"s044(,)",6,1.89826+2.47018*1j,0.97225+2.86026*1j,2.18098891367631
"s044(,)",2,0.97412-3.12059*1j,1.2441-1.68162*1j,1.61675557675768
"s045(,)",6,1.86596+2.49319*1j,0.98014+2.85854*1j,2.15595426935676
"s045(,)",2,0.96802+3.11865*1j,1.25673-1.66566*1j,1.62310525623461
"s045(,)",1,0.95639-3.11889*1j,1.25005-1.6869*1j,1.60977626297841
"s045(,)",0,0.04741+2.27145*1j,4.20325+1.45916*1j,1.89785103618613
"s045(,)",4,1.06148-2.26197*1j,1.06049-2.21199*1j,1.48188899041458
"s045(,)",5,1.83731+2.39224*1j,0.97599+2.8776*1j,2.12291420501279
"s045(,)",3,1.06061-2.21216*1j,1.06136-2.26179*1j,1.47597520832817
"s046(,)",4,1.73808-3.1321*1j,0.75322-0.67313*1j,1.92947743380759
"s046(,)",3,1.73808-3.1321*1j,0.75322-0.67313*1j,1.92947743380759
"s046(,)",5,1.74388+3.09311*1j,0.76373-0.65578*1j,1.93996042814905
"s046(,)",2,1.04156+2.22216*1j,1.15638-0.60015*1j,1.52859369499909
"s046(,)",6,1.74388+3.09311*1j,0.76373-0.65578*1j,1.93996042814905
"s046(,)",1,1.04156+2.22216*1j,1.15638-0.60015*1j,1.52859369499909
