"name","geod","length","ortho","move"
"m003(-17,6)",2,0.85177+2.67561*1j,1.11017+1.67365*1j,1.4060426714485
"m003(-17,7)",4,0.86734-2.66938*1j,1.07745-1.67474*1j,1.39004703642386
"m003(-17,7)",3,0.86734-2.66938*1j,1.07745-1.67474*1j,1.39004703642386
"m003(-17,7)",6,1.10944+1.73896*1j,0.8387+2.54779*1j,1.33172110543742
"m003(-17,7)",1,0.85096+2.67701*1j,1.11269+1.67161*1j,1.40763878874115
"m003(-17,7)",5,1.06923-1.74339*1j,0.86058-2.53947*1j,1.30682083158622
"m003(-17,7)",0,0.02488+1.8509*1j,4.47965+2.91925*1j,1.74111666209722
"m003(-17,7)",2,0.85096+2.67701*1j,1.11269+1.67161*1j,1.40763878874115
"m003(-17,8)",2,0.85042+2.67859*1j,1.11481+1.66901*1j,1.4091109768745
"m003(-17,8)",0,0.02521-0.73799*1j,4.46584+3.0558*1j,1.73692366686279
"m003(-17,8)",5,1.06636-1.74102*1j,0.86256-2.54042*1j,1.30498529972613
"m003(-17,8)",1,0.85042+2.67859*1j,1.11481+1.66901*1j,1.4091109768745
"m003(-17,8)",3,0.86892-2.67*1j,1.07498-1.67264*1j,1.38923159861578
"m003(-17,8)",6,1.11178+1.73594*1j,0.83786+2.54978*1j,1.33312331386817
"m003(-17,8)",4,0.86892-2.67*1j,1.07498-1.67264*1j,1.38923159861578
"m003(-17,9)",4,0.87036-2.67095*1j,1.07296-1.67005*1j,1.38870390008567
"m003(-17,9)",3,0.87036-2.67095*1j,1.07296-1.67005*1j,1.38870390008567
"m003(-17,9)",6,1.11348+1.73244*1j,0.83744+2.55194*1j,1.33410253896383
"m003(-17,9)",1,0.85022+2.68027*1j,1.11639+1.66596*1j,1.41038491544845
"m003(-17,9)",5,1.064-1.73808*1j,0.86433-2.54178*1j,1.30343579142309
"m003(-17,9)",0,0.02531+0.73866*1j,4.46169-3.08885*1j,1.73327082159265
"m003(-17,9)",2,0.85022+2.68027*1j,1.11639+1.66596*1j,1.41038491544845
"m003(-17,10)",0,0.02515-1.8503*1j,4.46767-2.94984*1j,1.7306422539659
"m003(-17,10)",2,0.85037+2.68196*1j,1.11728+1.66264*1j,1.4113374422448
"m003(-17,10)",4,0.87157-2.67218*1j,1.07151-1.66709*1j,1.38849036883064
"m003(-17,10)",6,1.11441+1.72864*1j,0.83748+2.55414*1j,1.33457580886846
"m003(-17,10)",3,0.87157-2.67218*1j,1.07151-1.66709*1j,1.38849036883064
"m003(-17,10)",1,0.85037+2.68196*1j,1.11728+1.66264*1j,1.4113374422448
"m003(-17,10)",5,1.06229-1.7347*1j,0.86578-2.54348*1j,1.30225430165256
"m003(-16,1)",2,0.8569+2.6713*1j,1.09767+1.67808*1j,1.3991396550697
"m003(-16,1)",0,0.02228+0.40417*1j,4.59406+2.19737*1j,1.74785032219432
"m003(-16,1)",1,0.8569+2.6713*1j,1.09767+1.67808*1j,1.3991396550697
"m003(-16,1)",5,1.08719-1.74732*1j,0.84982-2.53986*1j,1.3179809780588
"m003(-16,1)",4,0.85906-2.67029*1j,1.09304-1.67847*1j,1.39683059606931
"m003(-16,1)",6,1.09249+1.74675*1j,0.84693+2.54096*1j,1.32125851157362
"m003(-16,1)",3,0.85906-2.67029*1j,1.09304-1.67847*1j,1.39683059606931
"m003(-16,3)",1,0.854+2.67203*1j,1.10352+1.67874*1j,1.4019191779597
"m003(-16,3)",5,1.08082-1.74929*1j,0.85313-2.53779*1j,1.31412100446872
"m003(-16,3)",4,0.86149-2.66851*1j,1.08744-1.68007*1j,1.393888975075
"m003(-16,3)",6,1.09919+1.74735*1j,0.84311+2.54163*1j,1.32548073288375
"m003(-16,3)",3,0.86149-2.66851*1j,1.08744-1.68007*1j,1.393888975075
"m003(-16,3)",2,0.854+2.67203*1j,1.10352+1.67874*1j,1.4019191779597
"m003(-16,3)",0,0.02479-1.95421*1j,4.48597+2.43338*1j,1.74602257231521
"m003(-16,5)",2,0.85117+2.67402*1j,1.11016+1.67705*1j,1.40550507271998
"m003(-16,5)",0,0.02692-1.17182*1j,4.40168+2.6942*1j,1.74578168745375
"m003(-16,5)",5,1.07314-1.7488*1j,0.85757-2.53694*1j,1.30940913997511
"m003(-16,5)",1,0.85117+2.67402*1j,1.11016+1.67705*1j,1.40550507271998
"m003(-16,5)",3,0.86487-2.6676*1j,1.08076-1.67951*1j,1.39083157939118
"m003(-16,5)",6,1.10672+1.74522*1j,0.83926+2.54394*1j,1.33017792903264
"m003(-16,5)",4,0.86487-2.6676*1j,1.08076-1.67951*1j,1.39083157939118
"m003(-16,7)",6,1.11354+1.73972*1j,0.83634+2.54797*1j,1.33437078077311
"m003(-16,7)",3,0.86873-2.66815*1j,1.07417-1.67607*1j,1.38831990711989
"m003(-16,7)",4,0.86873-2.66815*1j,1.07417-1.67607*1j,1.38831990711989
"m003(-16,7)",5,1.0655-1.74498*1j,0.8625-2.53802*1j,1.30463469345697
"m003(-16,7)",1,0.84915+2.67729*1j,1.11628+1.67237*1j,1.409343261297
"m003(-16,7)",0,0.0283+2.7514*1j,4.35019+2.97622*1j,1.73643112521867
"m003(-16,7)",2,0.84915+2.67729*1j,1.11628+1.67237*1j,1.409343261297
"m003(-16,9)",3,0.87219-2.67041*1j,1.06935-1.66992*1j,1.38708495810667
"m003(-16,9)",6,1.11764+1.73138*1j,0.83533+2.55312*1j,1.33675416063358
"m003(-16,9)",4,0.87219-2.67041*1j,1.06935-1.66992*1j,1.38708495810667
"m003(-16,9)",5,1.05984-1.73799*1j,0.86674-2.54126*1j,1.30093057875643
"m003(-16,9)",1,0.84866+2.68129*1j,1.12008+1.66512*1j,1.4124039092827
"m003(-16,9)",0,0.02855-2.75059*1j,4.34037-3.01235*1j,1.72784275638348
"m003(-16,9)",2,0.84866+2.68129*1j,1.12008+1.66512*1j,1.4124039092827
"m003(-16,11)",0,0.02752+1.17232*1j,4.37678-2.71915*1j,1.72373774073155
"m003(-16,11)",2,0.84991+2.68506*1j,1.12032+1.657*1j,1.41373084914046
"m003(-16,11)",4,0.87429-2.67389*1j,1.06761-1.66239*1j,1.38743353106827
"m003(-16,11)",6,1.1177+1.72217*1j,0.83661+2.55811*1j,1.33648356561955
"m003(-16,11)",3,0.87429-2.67389*1j,1.06761-1.66239*1j,1.38743353106827
"m003(-16,11)",1,0.84991+2.68506*1j,1.12032+1.657*1j,1.41373084914046
"m003(-16,11)",5,1.05774-1.72937*1j,0.86911-2.54594*1j,1.29926117702145
"m003(-15,1)",1,0.85602+2.67004*1j,1.09841+1.68101*1j,1.39903560619684
"m003(-15,1)",5,1.08698-1.75075*1j,0.84943-2.53789*1j,1.31796777671351
