"name","left geod","right geod","ortho"
"m019(-4,1)",0.37655+1.44265j,0.76472-3.0077j,0.95453-1.94475j
"m019(3,4)",0.50606+2.39526j,0.77749+2.4841j,0.85094+2.28213j
"m026(4,1)",0.41522+1.61916j,0.75017+2.89397j,0.9125+1.30784j
"m023(-6,1)",0.31026+0.9072j,0.50472+1.20736j,1.51573-0.3579j
"m034(5,1)",0.60339-1.4185j,0.65714+3.08979j,0.85662-0.95191j
"m034(5,1)",0.41363-1.151j,0.65714+3.08979j,1.08916+2.15377j
"m036(-5,1)",0.66684+2.82503j,0.66684+2.82503j,0.69215+1.66601j
"m026(-5,1)",0.32338+1.25545j,0.65208+3.00558j,1.20954-1.81848j
"m026(-5,1)",0.47477+1.56437j,0.65208+3.00558j,0.96458+1.31141j
"m038(-6,1)",0.70977-1.88202j,0.70977-1.88202j,0.82038-2.75611j
"m038(-6,1)",0.70977-1.88202j,0.70977-1.88202j,1.3345+1.0543j
"m038(-6,1)",0.37879+1.03087j,0.70977-1.88202j,1.1517-2.12326j
"m038(-6,1)",0.70977-1.88202j,0.70977-1.88202j,1.3345+1.0543j
"m038(-6,1)",0.37879+1.03087j,0.70977-1.88202j,1.1517-2.12326j
"m036(-2,3)",0.63346+2.62755j,0.63346+2.62755j,0.78208+1.98374j
"m036(-1,3)",0.59499+2.63183j,0.59499+2.63183j,0.83741+1.98793j
"m036(-5,2)",0.70124+2.77803j,0.70124+2.77803j,0.66067-1.37437j
"m027(4,3)",0.34041+1.79421j,0.7843-3.0732j,1.01635+1.21417j
"m036(5,1)",0.35367-1.10683j,0.56563+2.81838j,1.26528-0.73084j
"m036(5,1)",0.35367-1.10683j,0.56563+2.81838j,1.26528+2.41075j
"m036(5,1)",0.56563+2.81838j,0.56563+2.81838j,0.91495-1.50899j
"m030(4,3)",0.77258+2.11943j,0.77258+2.11943j,0.79384-1.9088j
"m034(-1,3)",0.5192-1.43671j,0.78816+2.75179j,0.84181+2.46894j
"m034(1,3)",0.51832-1.41057j,0.70553+2.78423j,0.8971+2.44251j
"m036(-4,3)",0.6959+2.68717j,0.6959+2.68717j,0.69769+1.90016j
"m037(4,3)",0.74301+2.19181j,0.74301+2.19181j,0.88806-1.93038j
"m032(7,1)",0.31084-0.81418j,0.4229+2.77876j,1.61953-0.21208j
"m030(5,3)",0.79621+2.16609j,0.79621+2.16609j,0.75901-1.90057j
"m070(-3,2)",0.61352-2.72044j,0.73986-2.78443j,0.74704+1.70232j
"m078(-5,1)",0.39707+1.15243j,0.72979-3.0267j,1.05508-2.24357j
"m078(-5,1)",0.39707+1.15243j,0.72979-3.0267j,1.05508-2.24357j
"m069(4,3)",0.72219+2.5616j,0.72219+2.5616j,0.68474-1.4878j
"m137(-5,1)",0.61937+2.48139j,0.74691-1.76152j,0.89427-3.13115j
"m069(-4,1)",0.5038+1.73429j,0.53351+2.77081j,1.10185+1.64514j
"m070(-4,1)",0.5038+1.73429j,0.70325-2.73524j,1.09825-1.11891j
"m070(-4,1)",0.70325-2.73524j,0.72329-2.85103j,0.67736+1.76137j
"m070(-4,1)",0.5038+1.73429j,0.72329-2.85103j,0.94948-2.35331j
